event_id,latitude,longitude,soil_ph,soil_organic_carbon,soil_texture,soil_moisture,data_source,data_quality
ISRO-1998-0263,26.4973,93.811969,5.86,74.66,sandy loam,77.66,soilgrids_synthetic,simulated
ISRO-2013-0264,26.60518,94.306793,6.5,55.87,sandy loam,79.78,soilgrids_synthetic,simulated
ISRO-2002-0265,26.356555,94.457062,6.48,29.24,silty clay loam,42.17,soilgrids_synthetic,simulated
ISRO-2004-0266,25.166405,91.289677,6.51,12.29,loam,71.23,soilgrids_synthetic,simulated
ISRO-2000-0267,25.162602,91.251057,5.87,50.06,sandy loam,76.18,soilgrids_synthetic,simulated
ISRO-2005-0268,23.93697,91.432378,5.45,17.62,sandy clay loam,32.17,soilgrids_synthetic,simulated
ISRO-2005-0269,26.714621,93.797171,6.13,0.18,loam,84.68,soilgrids_synthetic,simulated
ISRO-2017-0270,23.849611,92.551205,6.15,33.67,clay loam,49.34,soilgrids_synthetic,simulated
ISRO-2009-0271,23.582607,92.446368,4.81,10.26,sandy clay loam,56.28,soilgrids_synthetic,simulated
ISRO-2006-0272,26.501256,93.958872,5.69,79.73,sandy loam,65.6,soilgrids_synthetic,simulated
ISRO-2008-0273,25.861956,90.178361,6.81,3.69,sandy clay loam,74.52,soilgrids_synthetic,simulated
ISRO-2011-0274,23.634989,91.459114,6.79,8.67,clay loam,71.77,soilgrids_synthetic,simulated
ISRO-2016-0275,24.579424,94.448928,6.46,6.74,sandy clay loam,36.61,soilgrids_synthetic,simulated
ISRO-2000-0276,25.018526,94.597364,6.27,23.46,clay,79.38,soilgrids_synthetic,simulated
ISRO-2001-0277,25.102076,92.349883,5.64,63.37,sandy clay loam,63.52,soilgrids_synthetic,simulated
ISRO-2000-0278,27.414816,88.523747,6.13,1.42,loam,84.61,soilgrids_synthetic,simulated
ISRO-2020-0279,25.576654,90.402636,6.18,15.22,clay,66.93,soilgrids_synthetic,simulated
ISRO-2000-0280,25.224926,94.224257,5.45,10.44,loam,42.0,soilgrids_synthetic,simulated
ISRO-2005-0281,25.080315,92.034439,5.81,4.72,silty clay loam,69.7,soilgrids_synthetic,simulated
ISRO-2007-0282,25.322692,91.416953,5.44,0.67,silty clay loam,41.14,soilgrids_synthetic,simulated
ISRO-2020-0283,27.146836,92.779359,5.27,10.92,silty clay loam,52.41,soilgrids_synthetic,simulated
ISRO-2012-0284,24.813282,94.22576,5.4,46.76,silty clay loam,62.59,soilgrids_synthetic,simulated
ISRO-2016-0285,25.171228,94.284527,6.44,24.3,sandy clay loam,65.29,soilgrids_synthetic,simulated
ISRO-2008-0286,25.144052,92.019512,5.15,15.22,silty clay loam,33.16,soilgrids_synthetic,simulated
ISRO-2002-0287,27.196156,95.436035,5.84,25.36,loam,81.08,soilgrids_synthetic,simulated
ISRO-2016-0288,27.871588,94.452429,6.61,70.3,clay loam,66.08,soilgrids_synthetic,simulated
ISRO-2008-0289,27.412322,88.410857,6.31,36.42,loam,49.7,soilgrids_synthetic,simulated
ISRO-2007-0290,24.340353,93.82606,5.91,69.08,clay loam,83.42,soilgrids_synthetic,simulated
ISRO-1998-0291,27.083489,88.551637,5.8,31.42,silty clay loam,84.7,soilgrids_synthetic,simulated
ISRO-2012-0292,26.998999,93.040219,6.2,12.5,clay loam,31.95,soilgrids_synthetic,simulated
ISRO-2019-0293,26.434786,94.233873,4.59,39.1,loam,71.76,soilgrids_synthetic,simulated
ISRO-2016-0294,27.383199,91.981274,5.92,57.82,silty clay loam,56.15,soilgrids_synthetic,simulated
ISRO-2003-0295,26.524137,93.963122,6.55,13.7,clay,61.02,soilgrids_synthetic,simulated
ISRO-2018-0296,25.475875,90.288824,6.79,63.72,loam,78.11,soilgrids_synthetic,simulated
ISRO-2007-0297,28.110722,94.681114,6.44,2.86,clay,40.18,soilgrids_synthetic,simulated
ISRO-2019-0298,26.35106,94.516893,5.73,1.62,silty clay loam,44.91,soilgrids_synthetic,simulated
ISRO-1999-0299,27.431126,95.443593,5.59,37.29,loam,54.37,soilgrids_synthetic,simulated
ISRO-2006-0300,27.055467,88.647595,6.0,5.42,loam,38.29,soilgrids_synthetic,simulated
ISRO-2012-0301,23.546135,92.826537,4.96,3.49,loam,36.83,soilgrids_synthetic,simulated
ISRO-2006-0302,27.715972,88.490948,5.01,54.05,clay loam,68.57,soilgrids_synthetic,simulated
ISRO-2003-0303,24.513818,93.683687,6.57,18.21,loam,55.37,soilgrids_synthetic,simulated
ISRO-2020-0304,27.11285,92.78431,6.72,99.36,silty clay loam,60.4,soilgrids_synthetic,simulated
ISRO-2012-0305,27.411232,88.498637,5.33,40.77,loam,71.24,soilgrids_synthetic,simulated
ISRO-2022-0306,24.630195,94.251203,6.13,13.91,clay loam,40.54,soilgrids_synthetic,simulated
ISRO-2012-0307,27.542596,88.478667,6.54,2.78,clay loam,52.31,soilgrids_synthetic,simulated
ISRO-2013-0308,27.400597,91.686578,4.72,51.08,sandy loam,31.52,soilgrids_synthetic,simulated
ISRO-2003-0309,26.517008,92.96372,5.2,23.96,sandy loam,38.91,soilgrids_synthetic,simulated
ISRO-2016-0310,27.609877,91.734116,5.15,75.61,clay loam,79.77,soilgrids_synthetic,simulated
ISRO-2010-0311,24.66742,94.202875,5.68,13.38,sandy clay loam,53.82,soilgrids_synthetic,simulated
ISRO-2000-0312,25.75433,90.529548,5.02,2.14,sandy loam,60.05,soilgrids_synthetic,simulated
ISRO-2011-0313,23.355871,91.759725,5.48,0.89,loam,32.03,soilgrids_synthetic,simulated
ISRO-2004-0314,25.976663,94.720176,6.28,58.76,silty clay loam,79.55,soilgrids_synthetic,simulated
ISRO-2000-0315,27.298376,88.266366,6.21,2.58,sandy loam,73.98,soilgrids_synthetic,simulated
ISRO-2002-0316,24.831658,94.334047,5.58,98.16,sandy loam,77.49,soilgrids_synthetic,simulated
ISRO-2018-0317,23.865643,91.360073,4.61,32.57,loam,67.06,soilgrids_synthetic,simulated
ISRO-2017-0318,26.338641,92.556199,4.55,6.94,silty clay loam,44.97,soilgrids_synthetic,simulated
ISRO-2011-0319,26.937639,93.234966,4.74,20.56,silty clay loam,55.98,soilgrids_synthetic,simulated
ISRO-2014-0320,27.525001,95.092611,4.64,67.56,sandy loam,62.48,soilgrids_synthetic,simulated
ISRO-2013-0321,27.389155,88.723366,5.65,16.13,clay,56.48,soilgrids_synthetic,simulated
ISRO-2014-0322,25.247778,93.857902,4.7,43.45,loam,55.26,soilgrids_synthetic,simulated
ISRO-2015-0323,25.679483,92.511145,4.87,7.94,loam,46.09,soilgrids_synthetic,simulated
ISRO-1998-0324,24.772628,94.31718,5.14,9.02,clay loam,38.37,soilgrids_synthetic,simulated
ISRO-2014-0325,26.112205,94.597695,4.6,1.46,loam,71.26,soilgrids_synthetic,simulated
ISRO-2008-0326,25.083698,94.078373,6.43,11.24,loam,75.92,soilgrids_synthetic,simulated
ISRO-2014-0327,26.225611,94.893323,6.19,35.94,clay loam,79.2,soilgrids_synthetic,simulated
ISRO-2002-0328,26.280443,94.061534,5.51,7.39,clay,31.35,soilgrids_synthetic,simulated
ISRO-2012-0329,27.161248,88.330187,5.55,18.35,loam,36.66,soilgrids_synthetic,simulated
ISRO-2020-0330,27.365076,88.610488,6.03,46.1,loam,70.04,soilgrids_synthetic,simulated
ISRO-2015-0331,26.329993,94.537435,6.72,42.59,silty clay loam,57.77,soilgrids_synthetic,simulated
ISRO-2014-0332,27.773172,92.046549,5.66,2.0,loam,73.16,soilgrids_synthetic,simulated
ISRO-2007-0333,26.532733,94.002971,6.08,16.19,silty clay loam,50.21,soilgrids_synthetic,simulated
ISRO-2010-0334,26.552908,92.997582,5.92,69.54,clay,66.3,soilgrids_synthetic,simulated
ISRO-2007-0335,26.08594,93.941,4.89,28.18,sandy loam,43.31,soilgrids_synthetic,simulated
ISRO-2018-0336,23.876825,92.326746,4.83,3.18,sandy loam,36.49,soilgrids_synthetic,simulated
ISRO-2004-0337,26.405572,93.024323,6.3,11.82,loam,40.64,soilgrids_synthetic,simulated
ISRO-2018-0338,26.066075,94.646651,6.26,5.87,clay loam,42.29,soilgrids_synthetic,simulated
ISRO-2015-0339,25.684203,90.496242,4.7,23.15,silty clay loam,68.5,soilgrids_synthetic,simulated
ISRO-2004-0340,25.919749,94.080282,6.48,15.03,loam,78.89,soilgrids_synthetic,simulated
ISRO-2010-0341,25.653724,90.927641,5.61,71.4,sandy loam,31.23,soilgrids_synthetic,simulated
ISRO-2007-0342,26.596452,92.551354,4.8,41.69,silty clay loam,67.4,soilgrids_synthetic,simulated
ISRO-2002-0343,26.314813,94.803348,6.54,43.36,loam,35.68,soilgrids_synthetic,simulated
ISRO-2007-0344,27.641381,88.253136,6.33,109.26,silty clay loam,40.35,soilgrids_synthetic,simulated
ISRO-2018-0345,25.290393,91.191039,6.27,42.26,silty clay loam,66.28,soilgrids_synthetic,simulated
ISRO-2014-0346,25.209555,93.900261,6.79,4.76,loam,31.96,soilgrids_synthetic,simulated
ISRO-2019-0347,28.3455,94.530891,6.1,25.92,clay,38.02,soilgrids_synthetic,simulated
ISRO-2014-0348,23.707024,92.379871,6.04,8.17,clay loam,63.63,soilgrids_synthetic,simulated
ISRO-2003-0349,25.495943,91.493425,6.87,17.7,sandy loam,62.48,soilgrids_synthetic,simulated
ISRO-2016-0350,25.244224,94.273299,5.34,25.23,loam,83.7,soilgrids_synthetic,simulated
ISRO-2022-0351,25.396231,91.180652,6.11,7.92,silty clay loam,38.45,soilgrids_synthetic,simulated
ISRO-2002-0352,26.132876,94.472482,6.64,28.2,silty clay loam,38.66,soilgrids_synthetic,simulated
ISRO-2005-0353,25.548363,90.967302,6.21,0.02,sandy loam,54.72,soilgrids_synthetic,simulated
ISRO-2022-0354,23.619537,91.582606,5.01,17.94,silty clay loam,57.77,soilgrids_synthetic,simulated
ISRO-2009-0355,25.863205,90.391922,5.0,32.3,silty clay loam,81.04,soilgrids_synthetic,simulated
ISRO-2017-0356,26.366499,92.769119,4.8,1.73,sandy loam,64.36,soilgrids_synthetic,simulated
ISRO-2017-0357,28.038235,94.640118,6.61,11.72,sandy clay loam,71.51,soilgrids_synthetic,simulated
ISRO-2014-0358,25.265841,92.223895,5.12,11.43,loam,37.5,soilgrids_synthetic,simulated
ISRO-2008-0359,24.311928,93.855221,4.5,9.67,sandy loam,66.42,soilgrids_synthetic,simulated
ISRO-1998-0360,27.474774,91.609243,5.25,3.51,clay loam,33.18,soilgrids_synthetic,simulated
ISRO-2002-0361,26.796783,93.024837,6.01,9.55,clay loam,59.34,soilgrids_synthetic,simulated
ISRO-2000-0362,24.313429,93.723273,6.47,5.14,clay,32.79,soilgrids_synthetic,simulated
ISRO-2022-0363,24.352007,93.961536,6.96,9.26,sandy loam,48.04,soilgrids_synthetic,simulated
ISRO-2007-0364,25.374387,92.333953,6.42,11.31,sandy loam,72.81,soilgrids_synthetic,simulated
ISRO-2011-0365,25.586757,90.978124,6.28,17.13,clay,69.98,soilgrids_synthetic,simulated
ISRO-2022-0366,26.053741,94.530523,4.62,3.65,clay loam,47.76,soilgrids_synthetic,simulated
ISRO-2007-0367,25.398641,92.147147,5.15,37.76,loam,83.83,soilgrids_synthetic,simulated
ISRO-2006-0368,26.292943,93.872314,6.6,25.84,sandy clay loam,49.99,soilgrids_synthetic,simulated
ISRO-2005-0369,23.659139,92.412203,6.26,5.1,loam,49.29,soilgrids_synthetic,simulated
ISRO-2001-0370,26.606691,92.808939,5.6,1.59,clay loam,39.88,soilgrids_synthetic,simulated
ISRO-2017-0371,27.234897,92.800381,6.5,2.03,clay loam,49.39,soilgrids_synthetic,simulated
ISRO-2012-0372,26.241659,92.784567,6.69,22.35,silty clay loam,31.51,soilgrids_synthetic,simulated
ISRO-2014-0373,26.605,94.308065,5.16,2.25,sandy loam,60.91,soilgrids_synthetic,simulated
ISRO-1999-0374,26.370647,93.980354,6.68,0.04,loam,70.88,soilgrids_synthetic,simulated
ISRO-2005-0375,27.024477,93.031505,5.35,0.12,clay loam,48.47,soilgrids_synthetic,simulated
ISRO-2018-0376,22.947048,92.672427,6.96,1.71,silty clay loam,60.21,soilgrids_synthetic,simulated
ISRO-1999-0377,25.525418,91.296468,6.88,20.73,clay loam,41.99,soilgrids_synthetic,simulated
ISRO-2021-0378,26.09578,94.613081,6.14,0.76,clay loam,62.8,soilgrids_synthetic,simulated
ISRO-2005-0379,26.220645,92.683467,5.53,15.63,loam,66.47,soilgrids_synthetic,simulated
ISRO-2004-0380,24.665052,94.642682,5.23,95.34,clay loam,47.37,soilgrids_synthetic,simulated
ISRO-2007-0381,27.41214,88.432362,5.48,2.97,clay loam,34.12,soilgrids_synthetic,simulated
ISRO-2020-0382,23.574337,92.693279,5.09,10.97,clay,41.46,soilgrids_synthetic,simulated
ISRO-2013-0383,24.825832,93.957785,6.77,11.39,sandy loam,68.69,soilgrids_synthetic,simulated
ISRO-2007-0384,25.373016,91.354851,4.78,5.91,sandy clay loam,54.84,soilgrids_synthetic,simulated
ISRO-2018-0385,28.21178,94.884546,6.47,23.86,loam,48.13,soilgrids_synthetic,simulated
ISRO-2003-0386,25.306954,92.779657,4.73,1.82,loam,31.36,soilgrids_synthetic,simulated
ISRO-2011-0387,26.709544,94.187412,6.3,94.7,silty clay loam,54.05,soilgrids_synthetic,simulated
ISRO-2000-0388,25.445138,92.578844,5.74,97.64,loam,60.78,soilgrids_synthetic,simulated
ISRO-2014-0389,26.188009,93.815737,6.77,15.65,loam,68.87,soilgrids_synthetic,simulated
ISRO-2015-0390,24.878224,94.375649,5.13,27.87,sandy loam,76.42,soilgrids_synthetic,simulated
ISRO-2002-0391,22.816189,92.715626,6.09,14.24,silty clay loam,48.76,soilgrids_synthetic,simulated
ISRO-2015-0392,23.121974,92.763398,4.68,20.04,silty clay loam,48.37,soilgrids_synthetic,simulated
ISRO-2019-0393,25.478409,90.438454,6.5,47.28,loam,57.25,soilgrids_synthetic,simulated
ISRO-2018-0394,26.169747,94.01754,5.45,4.98,sandy clay loam,32.27,soilgrids_synthetic,simulated
ISRO-2006-0395,25.911894,93.743069,5.42,35.88,silty clay loam,44.59,soilgrids_synthetic,simulated
ISRO-2022-0396,26.532184,94.521286,5.86,28.02,silty clay loam,68.57,soilgrids_synthetic,simulated
ISRO-1999-0397,25.752067,90.543296,4.55,47.12,clay,66.51,soilgrids_synthetic,simulated
ISRO-2019-0398,26.932339,92.752182,6.88,39.84,sandy loam,39.01,soilgrids_synthetic,simulated
ISRO-1999-0399,27.390272,91.913505,6.92,4.33,loam,58.66,soilgrids_synthetic,simulated
ISRO-2011-0400,25.599961,92.773939,5.56,15.46,silty clay loam,72.58,soilgrids_synthetic,simulated
ISRO-2017-0401,25.71137,91.20834,6.19,0.78,silty clay loam,62.87,soilgrids_synthetic,simulated
ISRO-2000-0402,26.297677,94.125851,4.97,14.99,sandy loam,53.17,soilgrids_synthetic,simulated
ISRO-2006-0403,25.256497,92.590294,5.64,15.03,sandy loam,39.0,soilgrids_synthetic,simulated
ISRO-2001-0404,26.553917,92.888588,4.69,40.41,loam,65.3,soilgrids_synthetic,simulated
ISRO-2010-0405,26.799966,92.832127,6.75,54.09,sandy loam,48.82,soilgrids_synthetic,simulated
ISRO-2020-0406,23.731483,92.70958,4.81,1.54,sandy loam,50.94,soilgrids_synthetic,simulated
ISRO-2019-0407,23.386287,92.93568,6.54,1.51,sandy loam,58.64,soilgrids_synthetic,simulated
ISRO-2000-0408,27.204374,95.232658,4.96,31.36,loam,51.57,soilgrids_synthetic,simulated
ISRO-2006-0409,27.16404,88.444389,6.01,39.59,silty clay loam,38.17,soilgrids_synthetic,simulated
ISRO-2014-0410,26.504963,92.902059,5.35,24.58,loam,61.04,soilgrids_synthetic,simulated
ISRO-2014-0411,22.666805,92.687818,6.98,27.91,clay,33.36,soilgrids_synthetic,simulated
ISRO-2000-0412,27.566687,91.726372,6.85,26.51,clay loam,53.52,soilgrids_synthetic,simulated
ISRO-2016-0413,24.79849,94.389611,6.66,53.17,loam,30.8,soilgrids_synthetic,simulated
ISRO-2015-0414,27.073682,94.980943,6.46,43.05,clay,48.89,soilgrids_synthetic,simulated
ISRO-2011-0415,25.558319,90.895947,6.76,42.89,sandy clay loam,48.96,soilgrids_synthetic,simulated
ISRO-1998-0416,25.367018,91.50384,5.64,16.87,clay loam,64.89,soilgrids_synthetic,simulated
ISRO-2010-0417,27.061518,88.522073,5.22,1.33,sandy loam,76.84,soilgrids_synthetic,simulated
ISRO-2011-0418,25.591563,91.296169,4.78,22.12,clay,31.11,soilgrids_synthetic,simulated
ISRO-2010-0419,26.285944,94.647763,5.04,30.55,clay,59.69,soilgrids_synthetic,simulated
ISRO-1998-0420,27.114472,88.297746,4.94,14.19,loam,50.85,soilgrids_synthetic,simulated
ISRO-2005-0421,27.423107,88.442574,6.89,6.27,silty clay loam,80.9,soilgrids_synthetic,simulated
ISRO-2001-0422,24.470521,94.096353,5.29,15.97,sandy loam,64.22,soilgrids_synthetic,simulated
ISRO-1998-0423,23.607698,92.677463,6.37,12.57,loam,32.86,soilgrids_synthetic,simulated
ISRO-2003-0424,25.592624,91.024489,5.64,53.38,loam,81.99,soilgrids_synthetic,simulated
ISRO-2022-0425,25.264172,92.820223,4.72,59.33,silty clay loam,34.34,soilgrids_synthetic,simulated
ISRO-1999-0426,27.667211,88.411712,6.44,39.73,loam,57.41,soilgrids_synthetic,simulated
ISRO-2010-0427,27.300406,88.479423,6.63,51.94,clay loam,81.59,soilgrids_synthetic,simulated
ISRO-2013-0428,25.143393,93.878651,5.31,6.17,loam,56.49,soilgrids_synthetic,simulated
ISRO-2001-0429,25.414331,91.19318,6.61,6.84,sandy clay loam,72.99,soilgrids_synthetic,simulated
ISRO-2022-0430,27.073951,88.087974,4.87,14.71,loam,36.71,soilgrids_synthetic,simulated
ISRO-2004-0431,25.243929,91.170216,5.26,27.38,loam,50.94,soilgrids_synthetic,simulated
ISRO-2006-0432,25.66082,92.79594,5.96,69.27,clay loam,33.5,soilgrids_synthetic,simulated
ISRO-2021-0433,26.301152,93.660221,5.67,9.72,sandy loam,45.34,soilgrids_synthetic,simulated
ISRO-2016-0434,26.64651,94.059857,4.72,7.57,loam,39.42,soilgrids_synthetic,simulated
ISRO-2011-0435,26.254751,94.726336,6.61,10.47,sandy loam,72.66,soilgrids_synthetic,simulated
ISRO-2009-0436,26.20262,94.069162,4.83,5.37,silty clay loam,44.09,soilgrids_synthetic,simulated
ISRO-2003-0437,26.299187,94.744134,4.73,6.17,clay loam,72.83,soilgrids_synthetic,simulated
ISRO-2015-0438,25.62915,92.646021,6.41,92.69,clay,79.98,soilgrids_synthetic,simulated
ISRO-2015-0439,23.533555,91.598279,5.38,23.21,sandy loam,48.66,soilgrids_synthetic,simulated
ISRO-2022-0440,27.235631,93.209455,5.57,31.4,sandy clay loam,63.61,soilgrids_synthetic,simulated
ISRO-2011-0441,25.68412,90.804828,5.74,16.72,silty clay loam,49.48,soilgrids_synthetic,simulated
ISRO-2018-0442,24.792192,94.174361,6.83,23.04,clay,50.83,soilgrids_synthetic,simulated
ISRO-2003-0443,23.446088,92.527222,6.16,13.13,clay loam,73.74,soilgrids_synthetic,simulated
ISRO-2006-0444,26.985476,92.99004,4.56,1.1,loam,70.63,soilgrids_synthetic,simulated
ISRO-2006-0445,26.109613,93.796234,5.48,55.43,loam,38.94,soilgrids_synthetic,simulated
ISRO-2015-0446,25.501966,91.202253,5.45,44.95,clay,84.44,soilgrids_synthetic,simulated
ISRO-2018-0447,25.603387,90.430974,5.13,10.68,silty clay loam,64.58,soilgrids_synthetic,simulated
ISRO-2018-0448,26.878338,93.122641,6.82,12.71,sandy clay loam,68.91,soilgrids_synthetic,simulated
ISRO-2020-0449,24.650356,93.845223,5.78,32.69,silty clay loam,75.8,soilgrids_synthetic,simulated
ISRO-2018-0450,26.2934,93.972199,5.76,1.32,clay loam,39.43,soilgrids_synthetic,simulated
ISRO-2005-0451,23.515012,92.500605,6.37,8.45,silty clay loam,44.43,soilgrids_synthetic,simulated
ISRO-2002-0452,23.262889,92.778024,6.64,7.24,clay loam,62.55,soilgrids_synthetic,simulated
ISRO-2007-0453,24.829869,94.010292,6.75,27.52,loam,30.13,soilgrids_synthetic,simulated
ISRO-2014-0454,24.530326,94.092581,4.53,76.08,clay,65.85,soilgrids_synthetic,simulated
ISRO-2012-0455,25.457842,91.04451,6.27,27.04,clay loam,78.02,soilgrids_synthetic,simulated
ISRO-2004-0456,22.665105,92.957917,4.68,14.32,clay,65.17,soilgrids_synthetic,simulated
ISRO-2004-0457,26.279589,93.798665,6.12,2.25,loam,46.58,soilgrids_synthetic,simulated
ISRO-2001-0458,25.458526,91.189733,4.99,20.52,sandy loam,76.49,soilgrids_synthetic,simulated
ISRO-2004-0459,24.459905,93.75561,5.52,24.96,loam,39.35,soilgrids_synthetic,simulated
ISRO-2005-0460,26.422925,94.145337,6.86,16.85,silty clay loam,51.22,soilgrids_synthetic,simulated
ISRO-2016-0461,27.935502,94.662856,6.3,27.73,clay loam,56.43,soilgrids_synthetic,simulated
ISRO-2013-0462,23.340705,92.469455,5.3,0.55,clay loam,44.34,soilgrids_synthetic,simulated
ISRO-2005-0463,25.873692,93.662389,4.73,86.21,sandy clay loam,40.68,soilgrids_synthetic,simulated
ISRO-1999-0464,25.32655,90.915638,6.36,24.34,loam,68.23,soilgrids_synthetic,simulated
ISRO-2022-0465,23.927181,91.47609,4.57,0.61,clay loam,53.51,soilgrids_synthetic,simulated
ISRO-2013-0466,26.40747,92.975518,4.81,20.43,silty clay loam,43.41,soilgrids_synthetic,simulated
ISRO-2015-0467,25.82846,90.518139,4.86,2.68,silty clay loam,42.92,soilgrids_synthetic,simulated
ISRO-2004-0468,26.612368,94.347898,5.75,22.87,clay loam,83.66,soilgrids_synthetic,simulated
ISRO-2000-0469,27.70851,91.675086,6.66,31.09,loam,51.45,soilgrids_synthetic,simulated
ISRO-2009-0470,26.625656,93.982301,6.94,0.69,silty clay loam,77.64,soilgrids_synthetic,simulated
ISRO-2022-0471,26.91346,92.794195,5.56,7.06,sandy loam,78.46,soilgrids_synthetic,simulated
ISRO-2014-0472,26.565323,94.419936,5.69,36.84,clay,70.35,soilgrids_synthetic,simulated
ISRO-2015-0473,25.08913,92.229011,4.69,7.64,sandy clay loam,70.93,soilgrids_synthetic,simulated
ISRO-2011-0474,25.013929,94.630113,6.06,26.72,clay,33.42,soilgrids_synthetic,simulated
ISRO-1998-0475,27.426761,91.831165,5.0,24.78,loam,67.51,soilgrids_synthetic,simulated
ISRO-1998-0476,26.853315,92.906194,4.93,29.73,loam,81.02,soilgrids_synthetic,simulated
ISRO-2021-0477,23.049084,92.833878,6.48,8.6,clay loam,41.52,soilgrids_synthetic,simulated
ISRO-2008-0478,23.389913,91.692915,4.82,11.56,clay loam,84.12,soilgrids_synthetic,simulated
ISRO-2016-0479,25.722491,90.185371,5.31,123.43,silty clay loam,40.32,soilgrids_synthetic,simulated
ISRO-2008-0480,26.285091,94.595155,5.45,6.81,clay loam,30.99,soilgrids_synthetic,simulated
ISRO-2015-0481,24.871363,94.476314,5.83,11.02,clay loam,47.51,soilgrids_synthetic,simulated
ISRO-2003-0482,25.391653,90.962009,6.13,3.0,clay loam,81.44,soilgrids_synthetic,simulated
ISRO-2018-0483,24.768768,94.503122,5.61,41.14,loam,80.55,soilgrids_synthetic,simulated
ISRO-2021-0484,26.412062,94.231903,5.24,14.58,loam,62.97,soilgrids_synthetic,simulated
ISRO-2000-0485,26.20994,93.04952,5.51,5.87,loam,40.99,soilgrids_synthetic,simulated
ISRO-2015-0486,25.0073,94.506443,4.59,25.02,sandy clay loam,59.25,soilgrids_synthetic,simulated
ISRO-2021-0487,27.177386,88.421229,6.17,2.38,loam,60.38,soilgrids_synthetic,simulated
ISRO-2005-0488,26.450033,93.816748,5.95,54.75,silty clay loam,81.37,soilgrids_synthetic,simulated
ISRO-2007-0489,27.384247,95.356453,6.09,6.38,sandy loam,82.06,soilgrids_synthetic,simulated
ISRO-2019-0490,27.243187,88.547956,4.66,5.2,loam,59.85,soilgrids_synthetic,simulated
ISRO-2003-0491,25.483421,92.023,6.47,18.19,clay,55.79,soilgrids_synthetic,simulated
ISRO-2001-0492,27.504969,95.215714,5.67,49.5,clay,51.14,soilgrids_synthetic,simulated
ISRO-2006-0493,25.074551,94.098849,5.75,72.64,loam,63.71,soilgrids_synthetic,simulated
ISRO-2002-0494,27.49086,88.45488,5.0,36.08,sandy clay loam,50.72,soilgrids_synthetic,simulated
ISRO-2021-0495,23.007458,92.584469,4.53,75.95,sandy clay loam,82.7,soilgrids_synthetic,simulated
