event_id,latitude,longitude,date,rainfall_1h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_48h,rainfall_7d,rainfall_intensity,data_source,data_quality
ISRO-2020-0201,27.020028,88.388854,2020-06-22,5.13,72.83,2.26,94.15,98.91,402.91,5.13,gpm_synthetic,simulated
ISRO-2008-0202,27.566258,91.676517,2008-09-21,1.84,1.68,10.77,33.68,36.52,75.09,1.842,gpm_synthetic,simulated
ISRO-1998-0203,23.735584,92.747039,1998-06-02,2.84,25.55,21.04,28.46,39.52,48.19,2.84,gpm_synthetic,simulated
ISRO-2007-0204,27.123538,92.935772,2007-06-06,26.67,0.68,51.06,105.87,130.38,419.75,26.674,gpm_synthetic,simulated
ISRO-2014-0205,25.595201,91.241494,2014-07-12,2.57,19.74,42.58,37.91,54.68,71.37,2.57,gpm_synthetic,simulated
ISRO-2016-0206,27.098894,95.184116,2016-06-06,0.39,49.61,26.75,74.8,85.3,165.81,0.392,gpm_synthetic,simulated
ISRO-2020-0207,26.65136,94.083015,2020-06-08,0.22,0.96,5.53,8.06,22.39,42.63,0.22,gpm_synthetic,simulated
ISRO-2003-0208,23.973336,91.249598,2003-05-01,0.6,0.08,1.13,12.96,17.55,53.15,0.599,gpm_synthetic,simulated
ISRO-2020-0209,24.675499,94.07419,2020-03-07,0.62,6.9,0.61,7.32,13.61,29.84,0.622,gpm_synthetic,simulated
ISRO-2016-0210,25.314147,91.140419,2016-09-26,1.19,7.42,11.94,27.79,32.35,66.16,1.188,gpm_synthetic,simulated
ISRO-2016-0211,23.660253,91.724676,2016-05-08,0.09,0.37,1.98,2.24,2.67,6.29,0.09,gpm_synthetic,simulated
ISRO-2012-0212,25.447551,91.143446,2012-06-25,0.17,7.53,5.67,14.76,49.17,54.7,0.167,gpm_synthetic,simulated
ISRO-2002-0213,26.447616,94.930313,2002-11-20,0.34,2.22,1.22,9.32,10.87,42.86,0.337,gpm_synthetic,simulated
ISRO-2009-0214,23.943314,92.296904,2009-10-12,9.2,31.34,2.33,57.14,72.77,131.38,9.199,gpm_synthetic,simulated
ISRO-2022-0215,23.591765,92.60066,2022-07-21,0.94,6.62,27.24,15.64,22.61,64.57,0.942,gpm_synthetic,simulated
ISRO-1998-0216,23.660079,91.405959,1998-08-16,8.05,10.19,120.0,121.92,195.01,340.04,8.049,gpm_synthetic,simulated
ISRO-1998-0217,26.448218,94.222574,1998-09-02,0.05,0.08,0.09,0.33,0.36,0.81,0.053,gpm_synthetic,simulated
ISRO-2020-0218,26.357962,94.015646,2020-06-22,7.49,8.47,100.07,90.98,93.96,223.61,7.492,gpm_synthetic,simulated
ISRO-2015-0219,25.06778,94.221997,2015-08-15,0.42,0.66,1.49,8.32,9.17,14.95,0.425,gpm_synthetic,simulated
ISRO-2020-0220,27.755876,91.724782,2020-05-16,1.55,2.37,10.36,29.84,51.53,102.19,1.555,gpm_synthetic,simulated
ISRO-2006-0221,27.134567,88.455886,2006-05-03,15.71,3.73,85.75,100.16,227.46,661.72,15.713,gpm_synthetic,simulated
ISRO-2001-0222,27.763627,91.84012,2001-08-21,6.04,37.54,40.71,198.8,220.74,1312.94,6.042,gpm_synthetic,simulated
ISRO-2015-0223,23.773696,91.223032,2015-05-13,1.23,3.27,0.76,40.32,61.97,138.05,1.23,gpm_synthetic,simulated
ISRO-2004-0224,26.671035,93.915101,2004-10-19,9.16,9.56,9.05,178.07,428.8,485.39,9.164,gpm_synthetic,simulated
ISRO-2003-0225,26.594451,94.204898,2003-08-08,0.1,1.07,30.05,42.86,58.09,149.28,0.102,gpm_synthetic,simulated
ISRO-2013-0226,25.061773,93.91754,2013-09-19,4.32,53.54,116.22,137.34,166.1,964.16,4.318,gpm_synthetic,simulated
ISRO-2008-0227,27.893356,94.561184,2008-09-12,9.0,19.19,162.42,116.61,190.99,515.04,8.998,gpm_synthetic,simulated
ISRO-2017-0228,27.586278,91.799597,2017-11-17,0.23,1.44,0.72,9.01,13.38,17.26,0.228,gpm_synthetic,simulated
ISRO-2016-0229,23.285925,91.607844,2016-11-14,1.21,2.29,6.76,14.07,40.86,53.07,1.211,gpm_synthetic,simulated
ISRO-2009-0230,25.340442,90.858458,2009-01-03,0.1,2.16,6.85,13.94,15.82,23.67,0.096,gpm_synthetic,simulated
ISRO-1998-0231,26.234991,94.327142,1998-05-26,14.74,46.44,13.93,98.46,137.7,203.95,14.738,gpm_synthetic,simulated
ISRO-2008-0232,25.529822,91.26534,2008-08-25,0.31,0.96,8.0,8.43,11.03,19.18,0.313,gpm_synthetic,simulated
ISRO-2003-0233,26.193446,94.575217,2003-08-08,6.91,191.34,359.81,350.0,596.24,1070.65,6.905,gpm_synthetic,simulated
ISRO-2013-0234,25.579985,91.616467,2013-08-06,0.33,0.48,3.53,14.31,25.57,156.1,0.329,gpm_synthetic,simulated
ISRO-2022-0235,25.742523,92.903053,2022-06-22,0.54,8.65,0.97,47.47,47.66,140.43,0.542,gpm_synthetic,simulated
ISRO-2010-0236,26.468335,92.754162,2010-07-21,0.79,1.74,21.7,38.49,95.17,97.31,0.787,gpm_synthetic,simulated
ISRO-2019-0237,25.473141,90.863934,2019-08-21,0.52,37.06,34.53,86.99,132.98,248.64,0.525,gpm_synthetic,simulated
ISRO-2014-0238,25.387516,92.482473,2014-08-02,3.93,7.87,3.38,67.52,104.92,130.55,3.927,gpm_synthetic,simulated
ISRO-2013-0239,25.472344,90.971426,2013-10-02,0.04,0.66,2.9,5.79,13.9,54.23,0.04,gpm_synthetic,simulated
ISRO-2020-0240,23.424747,92.52502,2020-09-06,1.35,12.22,9.11,40.49,58.36,68.27,1.35,gpm_synthetic,simulated
ISRO-2010-0241,27.400136,88.388616,2010-06-10,0.22,8.86,40.39,120.4,351.72,830.53,0.22,gpm_synthetic,simulated
ISRO-1998-0242,24.769589,94.472005,1998-09-17,6.3,17.66,72.04,271.72,327.18,919.48,6.3,gpm_synthetic,simulated
ISRO-2009-0243,27.551703,88.272783,2009-06-02,0.98,13.94,166.29,117.89,322.85,625.63,0.985,gpm_synthetic,simulated
ISRO-2018-0244,27.212843,92.850674,2018-01-26,0.05,0.42,0.38,3.12,3.49,7.19,0.053,gpm_synthetic,simulated
ISRO-2017-0245,27.735101,88.602951,2017-08-27,0.01,0.99,0.58,1.06,1.32,1.84,0.011,gpm_synthetic,simulated
ISRO-2013-0246,23.758627,91.335921,2013-09-05,9.56,3.73,12.41,66.69,198.89,437.85,9.556,gpm_synthetic,simulated
ISRO-2009-0247,25.504915,90.906107,2009-09-27,0.11,31.58,25.7,56.93,68.77,107.88,0.114,gpm_synthetic,simulated
ISRO-2009-0248,26.421284,94.617073,2009-10-06,0.1,0.07,1.47,4.15,4.43,10.72,0.103,gpm_synthetic,simulated
ISRO-2013-0249,23.613335,92.578947,2013-12-19,0.01,1.27,0.02,1.36,1.69,4.9,0.008,gpm_synthetic,simulated
ISRO-2006-0250,27.285622,88.387653,2006-06-21,5.79,15.59,64.83,73.15,97.15,164.26,5.792,gpm_synthetic,simulated
ISRO-2019-0251,25.373195,91.626488,2019-05-18,1.36,0.97,18.87,28.6,30.43,102.09,1.356,gpm_synthetic,simulated
ISRO-2001-0252,26.193767,93.673686,2001-05-08,1.2,8.79,89.31,62.36,156.83,312.75,1.203,gpm_synthetic,simulated
ISRO-2004-0253,25.266022,92.757193,2004-09-11,1.01,1.7,27.25,22.11,35.8,63.77,1.014,gpm_synthetic,simulated
ISRO-2009-0254,25.347036,91.555151,2009-08-11,0.71,2.59,58.6,32.24,46.99,96.88,0.713,gpm_synthetic,simulated
ISRO-2006-0255,26.46064,93.800144,2006-12-22,0.6,0.0,9.86,4.63,5.86,7.36,0.599,gpm_synthetic,simulated
ISRO-2005-0256,27.343778,88.366178,2005-12-26,0.09,0.34,0.04,3.63,5.27,8.33,0.09,gpm_synthetic,simulated
ISRO-2001-0257,25.418143,91.243824,2001-07-01,1.35,26.88,17.58,49.17,56.21,96.2,1.353,gpm_synthetic,simulated
ISRO-2022-0258,26.987438,92.815461,2022-12-02,0.31,3.24,0.54,9.91,22.42,48.61,0.314,gpm_synthetic,simulated
ISRO-2008-0259,25.915053,90.301206,2008-06-27,5.0,3.24,20.37,51.52,67.23,104.79,5.003,gpm_synthetic,simulated
ISRO-2004-0260,27.177738,92.944945,2004-12-15,0.14,0.4,2.32,4.72,8.23,21.01,0.138,gpm_synthetic,simulated
ISRO-2007-0261,24.350092,93.990017,2007-09-05,3.6,12.32,20.5,29.59,30.71,128.3,3.597,gpm_synthetic,simulated
ISRO-2015-0262,26.083255,93.830649,2015-08-24,0.87,6.21,10.53,72.5,73.22,533.64,0.868,gpm_synthetic,simulated
ISRO-1998-0263,26.4973,93.811969,1998-09-07,6.93,1.91,35.9,36.96,81.81,90.81,6.927,gpm_synthetic,simulated
ISRO-2013-0264,26.60518,94.306793,2013-07-27,1.93,5.88,22.77,96.68,121.66,194.79,1.927,gpm_synthetic,simulated
ISRO-2002-0265,26.356555,94.457062,2002-06-26,17.18,264.59,22.21,158.32,269.67,424.42,17.177,gpm_synthetic,simulated
ISRO-2004-0266,25.166405,91.289677,2004-07-06,2.58,29.14,64.78,141.54,214.72,404.98,2.579,gpm_synthetic,simulated
ISRO-2000-0267,25.162602,91.251057,2000-12-21,1.01,4.85,2.82,18.69,31.83,63.31,1.007,gpm_synthetic,simulated
ISRO-2005-0268,23.93697,91.432378,2005-11-23,0.02,5.08,8.45,17.03,17.1,51.19,0.02,gpm_synthetic,simulated
ISRO-2005-0269,26.714621,93.797171,2005-09-27,1.03,3.11,0.6,29.04,73.0,159.08,1.028,gpm_synthetic,simulated
ISRO-2017-0270,23.849611,92.551205,2017-04-24,0.09,0.32,1.24,5.92,11.68,64.16,0.095,gpm_synthetic,simulated
ISRO-2009-0271,23.582607,92.446368,2009-10-12,12.67,0.19,8.34,120.79,193.5,284.25,12.669,gpm_synthetic,simulated
ISRO-2006-0272,26.501256,93.958872,2006-08-07,7.44,142.98,5.6,117.22,128.47,218.8,7.435,gpm_synthetic,simulated
ISRO-2008-0273,25.861956,90.178361,2008-09-27,1.43,26.12,40.36,156.53,188.33,440.85,1.428,gpm_synthetic,simulated
ISRO-2011-0274,23.634989,91.459114,2011-06-16,0.25,0.09,2.55,9.22,10.68,28.45,0.245,gpm_synthetic,simulated
ISRO-2016-0275,24.579424,94.448928,2016-03-23,0.19,0.21,4.99,19.91,26.6,80.5,0.192,gpm_synthetic,simulated
ISRO-2000-0276,25.018526,94.597364,2000-07-06,2.24,5.81,12.31,54.51,133.66,240.38,2.238,gpm_synthetic,simulated
ISRO-2001-0277,25.102076,92.349883,2001-10-13,0.14,0.83,0.77,6.46,12.43,13.57,0.138,gpm_synthetic,simulated
ISRO-2000-0278,27.414816,88.523747,2000-07-09,0.87,19.83,12.0,38.53,44.27,127.77,0.865,gpm_synthetic,simulated
ISRO-2020-0279,25.576654,90.402636,2020-02-02,0.88,4.96,2.08,26.75,36.58,97.51,0.876,gpm_synthetic,simulated
ISRO-2000-0280,25.224926,94.224257,2000-05-24,0.05,0.25,1.25,1.28,1.68,4.6,0.054,gpm_synthetic,simulated
ISRO-2005-0281,25.080315,92.034439,2005-07-07,0.42,0.18,0.75,14.87,22.87,153.36,0.418,gpm_synthetic,simulated
ISRO-2007-0282,25.322692,91.416953,2007-07-21,2.39,5.23,3.34,54.6,55.55,229.45,2.388,gpm_synthetic,simulated
ISRO-2020-0283,27.146836,92.779359,2020-09-12,0.1,0.52,0.02,2.24,6.35,7.33,0.104,gpm_synthetic,simulated
ISRO-2012-0284,24.813282,94.22576,2012-09-14,0.76,13.28,4.53,51.56,142.55,204.0,0.761,gpm_synthetic,simulated
ISRO-2016-0285,25.171228,94.284527,2016-08-01,1.74,10.84,13.28,50.36,259.84,317.5,1.741,gpm_synthetic,simulated
ISRO-2008-0286,25.144052,92.019512,2008-06-20,0.07,10.41,27.53,13.29,14.86,33.38,0.066,gpm_synthetic,simulated
ISRO-2002-0287,27.196156,95.436035,2002-08-20,8.39,16.14,22.81,89.61,94.55,397.73,8.387,gpm_synthetic,simulated
ISRO-2016-0288,27.871588,94.452429,2016-12-20,0.1,8.65,34.01,30.57,30.79,45.6,0.103,gpm_synthetic,simulated
ISRO-2008-0289,27.412322,88.410857,2008-08-12,2.04,96.4,464.12,209.22,219.26,1018.38,2.039,gpm_synthetic,simulated
ISRO-2007-0290,24.340353,93.82606,2007-06-08,9.43,20.32,80.48,117.02,140.63,293.61,9.431,gpm_synthetic,simulated
ISRO-1998-0291,27.083489,88.551637,1998-06-03,1.02,0.49,1.64,7.75,13.58,48.86,1.023,gpm_synthetic,simulated
ISRO-2012-0292,26.998999,93.040219,2012-10-11,0.11,6.7,14.37,25.53,37.4,75.96,0.113,gpm_synthetic,simulated
ISRO-2019-0293,26.434786,94.233873,2019-06-02,4.52,3.71,23.05,19.74,27.27,146.56,4.524,gpm_synthetic,simulated
ISRO-2016-0294,27.383199,91.981274,2016-04-23,8.94,10.13,6.01,49.77,68.75,104.08,8.942,gpm_synthetic,simulated
ISRO-2003-0295,26.524137,93.963122,2003-08-22,0.42,1.1,1.84,7.35,7.62,44.29,0.417,gpm_synthetic,simulated
ISRO-2018-0296,25.475875,90.288824,2018-09-24,0.27,4.44,6.32,7.09,10.6,13.53,0.272,gpm_synthetic,simulated
ISRO-2007-0297,28.110722,94.681114,2007-07-09,12.09,13.21,26.14,72.88,122.2,160.4,12.088,gpm_synthetic,simulated
ISRO-2019-0298,26.35106,94.516893,2019-10-19,1.78,9.4,9.52,30.55,43.28,78.67,1.776,gpm_synthetic,simulated
ISRO-1999-0299,27.431126,95.443593,1999-09-02,2.24,1.07,0.42,24.17,43.14,113.35,2.242,gpm_synthetic,simulated
ISRO-2006-0300,27.055467,88.647595,2006-06-27,0.23,1.29,1.33,3.64,10.32,15.93,0.226,gpm_synthetic,simulated
ISRO-2012-0301,23.546135,92.826537,2012-10-25,0.12,0.96,5.13,3.09,4.21,8.55,0.122,gpm_synthetic,simulated
ISRO-2006-0302,27.715972,88.490948,2006-07-27,4.18,107.14,43.93,316.69,318.69,361.31,4.183,gpm_synthetic,simulated
ISRO-2003-0303,24.513818,93.683687,2003-05-26,0.07,13.59,6.65,10.78,17.94,24.3,0.068,gpm_synthetic,simulated
ISRO-2020-0304,27.11285,92.78431,2020-08-19,3.31,1.66,19.02,32.7,59.43,97.14,3.312,gpm_synthetic,simulated
ISRO-2012-0305,27.411232,88.498637,2012-08-26,3.93,24.88,28.17,154.2,164.87,773.42,3.932,gpm_synthetic,simulated
ISRO-2022-0306,24.630195,94.251203,2022-08-15,6.38,17.52,164.86,114.0,181.29,961.35,6.376,gpm_synthetic,simulated
ISRO-2012-0307,27.542596,88.478667,2012-08-20,0.31,4.68,12.56,15.73,21.22,31.81,0.309,gpm_synthetic,simulated
ISRO-2013-0308,27.400597,91.686578,2013-10-15,0.72,5.56,33.52,22.27,24.85,40.72,0.72,gpm_synthetic,simulated
ISRO-2003-0309,26.517008,92.96372,2003-08-17,0.66,81.38,71.3,192.32,255.9,500.01,0.659,gpm_synthetic,simulated
ISRO-2016-0310,27.609877,91.734116,2016-05-02,0.2,0.1,2.64,22.47,37.88,55.37,0.197,gpm_synthetic,simulated
ISRO-2010-0311,24.66742,94.202875,2010-10-10,1.94,1.89,3.51,14.94,17.27,44.11,1.945,gpm_synthetic,simulated
ISRO-2000-0312,25.75433,90.529548,2000-03-11,0.83,3.15,4.99,11.63,13.34,55.86,0.829,gpm_synthetic,simulated
ISRO-2011-0313,23.355871,91.759725,2011-02-14,2.05,6.94,17.18,23.27,24.89,36.58,2.05,gpm_synthetic,simulated
ISRO-2004-0314,25.976663,94.720176,2004-08-26,3.18,30.14,117.29,144.39,151.6,473.36,3.182,gpm_synthetic,simulated
ISRO-2000-0315,27.298376,88.266366,2000-05-23,0.26,21.26,31.8,73.55,114.37,501.41,0.258,gpm_synthetic,simulated
ISRO-2002-0316,24.831658,94.334047,2002-11-17,0.19,5.79,5.94,19.53,32.45,37.05,0.187,gpm_synthetic,simulated
ISRO-2018-0317,23.865643,91.360073,2018-09-18,0.09,0.14,5.51,6.8,9.22,49.6,0.093,gpm_synthetic,simulated
ISRO-2017-0318,26.338641,92.556199,2017-08-14,6.29,96.44,153.93,125.38,201.36,474.33,6.285,gpm_synthetic,simulated
ISRO-2011-0319,26.937639,93.234966,2011-07-05,5.53,147.07,339.63,167.84,297.72,1425.48,5.531,gpm_synthetic,simulated
ISRO-2014-0320,27.525001,95.092611,2014-02-19,0.08,0.02,0.45,0.86,0.9,1.75,0.084,gpm_synthetic,simulated
ISRO-2013-0321,27.389155,88.723366,2013-08-14,0.24,32.15,86.37,104.12,180.28,671.9,0.244,gpm_synthetic,simulated
ISRO-2014-0322,25.247778,93.857902,2014-09-16,0.42,9.33,3.15,20.96,21.58,52.58,0.418,gpm_synthetic,simulated
ISRO-2015-0323,25.679483,92.511145,2015-02-26,0.08,0.7,0.52,2.38,4.35,7.42,0.083,gpm_synthetic,simulated
ISRO-1998-0324,24.772628,94.31718,1998-07-05,0.42,1.15,3.65,29.77,52.6,103.66,0.416,gpm_synthetic,simulated
ISRO-2014-0325,26.112205,94.597695,2014-04-25,0.09,11.55,6.87,19.13,74.21,102.42,0.087,gpm_synthetic,simulated
ISRO-2008-0326,25.083698,94.078373,2008-02-21,0.11,0.56,2.19,3.06,3.19,5.12,0.108,gpm_synthetic,simulated
ISRO-2014-0327,26.225611,94.893323,2014-08-23,0.82,4.94,35.71,57.38,88.61,114.13,0.82,gpm_synthetic,simulated
ISRO-2002-0328,26.280443,94.061534,2002-10-25,0.0,1.44,0.63,2.03,2.42,3.62,0.002,gpm_synthetic,simulated
ISRO-2012-0329,27.161248,88.330187,2012-06-10,0.69,0.24,17.96,17.04,27.09,71.85,0.689,gpm_synthetic,simulated
ISRO-2020-0330,27.365076,88.610488,2020-07-12,3.78,8.35,104.57,89.09,89.55,376.8,3.785,gpm_synthetic,simulated
ISRO-2015-0331,26.329993,94.537435,2015-07-24,0.03,3.84,96.93,78.59,144.65,226.96,0.029,gpm_synthetic,simulated
ISRO-2014-0332,27.773172,92.046549,2014-10-12,2.95,25.59,1.81,62.59,140.04,174.83,2.947,gpm_synthetic,simulated
ISRO-2007-0333,26.532733,94.002971,2007-10-07,0.67,1.63,4.84,12.09,20.15,62.28,0.674,gpm_synthetic,simulated
ISRO-2010-0334,26.552908,92.997582,2010-08-02,1.85,2.58,17.08,33.98,40.27,60.69,1.852,gpm_synthetic,simulated
ISRO-2007-0335,26.08594,93.941,2007-08-14,0.09,3.22,5.66,25.23,29.58,73.88,0.086,gpm_synthetic,simulated
ISRO-2018-0336,23.876825,92.326746,2018-06-16,0.89,0.08,30.6,24.24,76.83,138.75,0.892,gpm_synthetic,simulated
ISRO-2004-0337,26.405572,93.024323,2004-10-11,1.29,6.45,74.29,71.08,225.98,256.52,1.294,gpm_synthetic,simulated
ISRO-2018-0338,26.066075,94.646651,2018-09-24,0.03,23.03,6.61,20.15,20.33,76.41,0.033,gpm_synthetic,simulated
ISRO-2015-0339,25.684203,90.496242,2015-06-07,0.03,37.64,12.45,83.3,132.75,274.98,0.034,gpm_synthetic,simulated
ISRO-2004-0340,25.919749,94.080282,2004-08-07,4.45,1.29,4.42,97.92,334.6,404.9,4.454,gpm_synthetic,simulated
ISRO-2010-0341,25.653724,90.927641,2010-05-12,1.37,6.18,48.57,37.78,75.93,104.17,1.367,gpm_synthetic,simulated
ISRO-2007-0342,26.596452,92.551354,2007-08-09,0.31,4.72,2.45,18.72,18.83,23.06,0.312,gpm_synthetic,simulated
ISRO-2002-0343,26.314813,94.803348,2002-04-16,0.33,1.23,0.38,5.34,6.34,14.7,0.332,gpm_synthetic,simulated
ISRO-2007-0344,27.641381,88.253136,2007-08-06,21.53,13.07,40.33,105.2,159.09,437.91,21.53,gpm_synthetic,simulated
ISRO-2018-0345,25.290393,91.191039,2018-10-22,0.58,12.64,1.1,33.27,48.29,65.81,0.581,gpm_synthetic,simulated
ISRO-2014-0346,25.209555,93.900261,2014-04-09,0.58,2.69,12.43,27.84,41.42,73.28,0.58,gpm_synthetic,simulated
ISRO-2019-0347,28.3455,94.530891,2019-11-22,2.24,4.3,13.05,17.92,58.41,133.16,2.237,gpm_synthetic,simulated
ISRO-2014-0348,23.707024,92.379871,2014-05-04,1.16,14.71,4.53,24.97,80.93,83.89,1.16,gpm_synthetic,simulated
ISRO-2003-0349,25.495943,91.493425,2003-12-15,0.4,3.03,0.54,7.61,15.97,30.72,0.396,gpm_synthetic,simulated
ISRO-2016-0350,25.244224,94.273299,2016-08-16,2.01,3.51,1.89,61.93,108.54,329.53,2.006,gpm_synthetic,simulated
ISRO-2022-0351,25.396231,91.180652,2022-05-17,0.05,26.02,12.17,28.38,61.92,399.75,0.054,gpm_synthetic,simulated
ISRO-2002-0352,26.132876,94.472482,2002-09-24,0.03,1.46,2.35,2.58,4.35,16.74,0.034,gpm_synthetic,simulated
ISRO-2005-0353,25.548363,90.967302,2005-06-25,1.99,35.91,62.61,102.75,122.61,326.43,1.993,gpm_synthetic,simulated
ISRO-2022-0354,23.619537,91.582606,2022-10-06,0.08,0.65,0.48,4.27,6.72,7.69,0.082,gpm_synthetic,simulated
ISRO-2009-0355,25.863205,90.391922,2009-08-18,1.19,19.87,0.2,21.81,30.56,53.85,1.187,gpm_synthetic,simulated
ISRO-2017-0356,26.366499,92.769119,2017-06-07,0.02,1.43,0.16,1.72,6.19,9.68,0.022,gpm_synthetic,simulated
ISRO-2017-0357,28.038235,94.640118,2017-10-12,0.79,8.64,32.9,7.84,9.19,10.11,0.792,gpm_synthetic,simulated
ISRO-2014-0358,25.265841,92.223895,2014-07-13,19.07,10.78,11.6,175.25,357.87,506.04,19.07,gpm_synthetic,simulated
ISRO-2008-0359,24.311928,93.855221,2008-12-16,0.26,1.64,3.11,9.7,11.17,13.08,0.259,gpm_synthetic,simulated
ISRO-1998-0360,27.474774,91.609243,1998-06-06,0.09,76.57,217.75,195.67,401.61,559.25,0.086,gpm_synthetic,simulated
ISRO-2002-0361,26.796783,93.024837,2002-08-09,2.99,16.16,16.93,53.91,66.1,349.71,2.985,gpm_synthetic,simulated
ISRO-2000-0362,24.313429,93.723273,2000-08-27,3.55,14.54,68.23,153.26,370.7,530.87,3.553,gpm_synthetic,simulated
ISRO-2022-0363,24.352007,93.961536,2022-07-12,4.21,111.51,16.93,329.71,447.34,516.54,4.214,gpm_synthetic,simulated
ISRO-2007-0364,25.374387,92.333953,2007-11-02,0.09,0.26,3.12,7.22,9.51,43.64,0.09,gpm_synthetic,simulated
ISRO-2011-0365,25.586757,90.978124,2011-06-05,0.24,3.59,1.32,7.24,13.02,76.23,0.244,gpm_synthetic,simulated
ISRO-2022-0366,26.053741,94.530523,2022-03-19,1.45,7.11,9.71,18.46,19.37,26.36,1.452,gpm_synthetic,simulated
ISRO-2007-0367,25.398641,92.147147,2007-08-06,4.19,28.52,0.13,86.56,111.99,172.63,4.195,gpm_synthetic,simulated
ISRO-2006-0368,26.292943,93.872314,2006-12-01,0.19,2.67,0.94,4.57,7.01,8.17,0.188,gpm_synthetic,simulated
ISRO-2005-0369,23.659139,92.412203,2005-12-22,0.41,0.13,1.94,3.29,5.39,12.82,0.406,gpm_synthetic,simulated
ISRO-2001-0370,26.606691,92.808939,2001-05-10,0.4,3.4,29.82,47.31,51.82,74.38,0.398,gpm_synthetic,simulated
ISRO-2017-0371,27.234897,92.800381,2017-06-16,3.26,2.77,0.94,61.38,95.01,126.77,3.26,gpm_synthetic,simulated
ISRO-2012-0372,26.241659,92.784567,2012-05-18,0.38,4.88,1.23,29.23,33.69,155.21,0.383,gpm_synthetic,simulated
ISRO-2014-0373,26.605,94.308065,2014-08-24,6.33,53.3,65.36,178.69,257.72,360.22,6.328,gpm_synthetic,simulated
ISRO-1999-0374,26.370647,93.980354,1999-05-15,0.04,0.09,12.69,19.7,29.3,65.06,0.039,gpm_synthetic,simulated
ISRO-2005-0375,27.024477,93.031505,2005-09-13,0.49,3.73,2.0,15.31,30.83,113.7,0.491,gpm_synthetic,simulated
ISRO-2018-0376,22.947048,92.672427,2018-04-21,0.44,2.5,2.56,11.36,15.72,21.16,0.436,gpm_synthetic,simulated
ISRO-1999-0377,25.525418,91.296468,1999-09-25,0.1,0.12,46.9,80.04,99.2,452.36,0.098,gpm_synthetic,simulated
ISRO-2021-0378,26.09578,94.613081,2021-07-07,8.07,69.19,17.83,107.45,199.14,694.69,8.073,gpm_synthetic,simulated
ISRO-2005-0379,26.220645,92.683467,2005-08-24,0.67,8.51,28.94,350.0,455.52,741.12,0.671,gpm_synthetic,simulated
ISRO-2004-0380,24.665052,94.642682,2004-08-20,0.95,10.63,53.69,124.02,150.95,285.29,0.953,gpm_synthetic,simulated
ISRO-2007-0381,27.41214,88.432362,2007-09-13,0.3,2.1,12.27,21.94,49.61,134.61,0.305,gpm_synthetic,simulated
ISRO-2020-0382,23.574337,92.693279,2020-08-03,0.22,3.75,10.21,14.33,19.77,24.07,0.225,gpm_synthetic,simulated
ISRO-2013-0383,24.825832,93.957785,2013-08-08,0.01,0.27,0.65,1.13,1.48,7.81,0.005,gpm_synthetic,simulated
ISRO-2007-0384,25.373016,91.354851,2007-09-05,0.35,2.94,13.45,15.25,26.7,94.94,0.35,gpm_synthetic,simulated
ISRO-2018-0385,28.21178,94.884546,2018-07-25,0.96,5.25,8.6,48.2,50.12,407.23,0.956,gpm_synthetic,simulated
ISRO-2003-0386,25.306954,92.779657,2003-09-22,7.99,6.83,11.45,36.68,60.12,96.84,7.989,gpm_synthetic,simulated
ISRO-2011-0387,26.709544,94.187412,2011-10-25,0.32,6.35,63.49,28.68,42.71,123.17,0.317,gpm_synthetic,simulated
ISRO-2000-0388,25.445138,92.578844,2000-12-05,0.57,7.02,5.95,28.41,42.5,112.19,0.568,gpm_synthetic,simulated
ISRO-2014-0389,26.188009,93.815737,2014-06-18,0.3,2.74,16.98,8.11,9.47,36.32,0.3,gpm_synthetic,simulated
ISRO-2015-0390,24.878224,94.375649,2015-05-18,0.14,2.0,6.31,11.57,12.11,17.17,0.135,gpm_synthetic,simulated
ISRO-2002-0391,22.816189,92.715626,2002-06-13,0.18,0.23,1.87,2.93,3.96,6.43,0.178,gpm_synthetic,simulated
ISRO-2015-0392,23.121974,92.763398,2015-04-25,0.7,38.61,9.18,73.9,89.0,353.75,0.701,gpm_synthetic,simulated
ISRO-2019-0393,25.478409,90.438454,2019-07-11,1.38,66.72,26.71,96.25,217.91,252.1,1.383,gpm_synthetic,simulated
ISRO-2018-0394,26.169747,94.01754,2018-10-20,1.0,3.83,13.1,11.97,14.3,49.65,0.996,gpm_synthetic,simulated
ISRO-2006-0395,25.911894,93.743069,2006-04-09,2.55,13.42,10.15,43.07,80.73,242.22,2.553,gpm_synthetic,simulated
ISRO-2022-0396,26.532184,94.521286,2022-08-20,3.96,57.12,6.41,72.56,113.2,187.06,3.958,gpm_synthetic,simulated
ISRO-1999-0397,25.752067,90.543296,1999-09-19,0.29,7.34,1.73,13.26,21.52,48.15,0.294,gpm_synthetic,simulated
ISRO-2019-0398,26.932339,92.752182,2019-12-14,0.02,1.33,2.71,5.46,5.89,14.69,0.025,gpm_synthetic,simulated
ISRO-1999-0399,27.390272,91.913505,1999-05-24,0.58,21.31,26.95,19.92,94.96,98.21,0.575,gpm_synthetic,simulated
ISRO-2011-0400,25.599961,92.773939,2011-08-11,0.12,6.79,3.77,3.73,5.77,18.33,0.12,gpm_synthetic,simulated
ISRO-2017-0401,25.71137,91.20834,2017-11-18,0.4,0.42,0.76,12.17,23.08,33.48,0.398,gpm_synthetic,simulated
