event_id,latitude,longitude,elevation,slope,aspect,curvature,terrain_ruggedness,data_source,data_quality
ISRO-2001-0252,26.193767,93.673686,1775.9,36.73,41.44,-0.0078,11.61,dem_synthetic,simulated
ISRO-2004-0253,25.266022,92.757193,646.6,35.74,7.07,-0.0091,64.99,dem_synthetic,simulated
ISRO-2009-0254,25.347036,91.555151,1461.6,22.98,114.56,-0.0038,18.4,dem_synthetic,simulated
ISRO-2006-0255,26.46064,93.800144,1484.4,24.94,40.42,-0.001,27.67,dem_synthetic,simulated
ISRO-2005-0256,27.343778,88.366178,2158.7,37.44,135.77,-0.0426,16.58,dem_synthetic,simulated
ISRO-2001-0257,25.418143,91.243824,2437.0,33.63,107.97,0.0395,85.52,dem_synthetic,simulated
ISRO-2022-0258,26.987438,92.815461,2486.6,27.23,54.42,0.0037,135.83,dem_synthetic,simulated
ISRO-2008-0259,25.915053,90.301206,1259.6,22.35,243.54,-0.0892,54.97,dem_synthetic,simulated
ISRO-2004-0260,27.177738,92.944945,3018.9,23.99,13.42,0.0123,58.55,dem_synthetic,simulated
ISRO-2007-0261,24.350092,93.990017,772.2,22.86,22.21,-0.0461,63.91,dem_synthetic,simulated
ISRO-2015-0262,26.083255,93.830649,2489.9,47.66,36.01,-0.0657,20.37,dem_synthetic,simulated
ISRO-1998-0263,26.4973,93.811969,2585.4,44.15,329.33,-0.0791,193.7,dem_synthetic,simulated
ISRO-2013-0264,26.60518,94.306793,1616.4,35.9,104.5,0.0652,132.73,dem_synthetic,simulated
ISRO-2002-0265,26.356555,94.457062,2316.4,38.09,234.73,0.0378,84.56,dem_synthetic,simulated
ISRO-2004-0266,25.166405,91.289677,2120.6,38.84,149.77,0.1822,96.43,dem_synthetic,simulated
ISRO-2000-0267,25.162602,91.251057,1713.6,20.91,137.47,0.0448,2.11,dem_synthetic,simulated
ISRO-2005-0268,23.93697,91.432378,646.8,20.69,304.59,0.1263,121.57,dem_synthetic,simulated
ISRO-2005-0269,26.714621,93.797171,2544.1,32.99,102.28,0.0217,50.4,dem_synthetic,simulated
ISRO-2017-0270,23.849611,92.551205,1063.9,19.11,350.59,0.0255,86.18,dem_synthetic,simulated
ISRO-2009-0271,23.582607,92.446368,644.5,25.43,84.29,-0.0109,111.89,dem_synthetic,simulated
ISRO-2006-0272,26.501256,93.958872,1284.4,25.91,310.03,0.0085,21.07,dem_synthetic,simulated
ISRO-2008-0273,25.861956,90.178361,1251.2,29.02,76.71,-0.0085,13.11,dem_synthetic,simulated
ISRO-2011-0274,23.634989,91.459114,798.2,18.51,41.4,-0.006,33.49,dem_synthetic,simulated
ISRO-2016-0275,24.579424,94.448928,1549.7,27.95,28.29,0.0195,75.33,dem_synthetic,simulated
ISRO-2000-0276,25.018526,94.597364,1680.8,42.95,130.21,0.0045,96.24,dem_synthetic,simulated
ISRO-2001-0277,25.102076,92.349883,1884.9,14.47,188.84,0.0561,28.23,dem_synthetic,simulated
ISRO-2000-0278,27.414816,88.523747,2007.6,54.73,172.41,-0.0454,31.09,dem_synthetic,simulated
ISRO-2020-0279,25.576654,90.402636,1141.1,39.94,280.47,0.0344,17.23,dem_synthetic,simulated
ISRO-2000-0280,25.224926,94.224257,1937.7,25.17,35.99,-0.0149,73.27,dem_synthetic,simulated
ISRO-2005-0281,25.080315,92.034439,1765.5,36.01,104.33,-0.0225,0.84,dem_synthetic,simulated
ISRO-2007-0282,25.322692,91.416953,3010.8,14.86,251.72,0.0126,31.54,dem_synthetic,simulated
ISRO-2020-0283,27.146836,92.779359,1677.4,30.82,75.49,-0.0134,209.73,dem_synthetic,simulated
ISRO-2012-0284,24.813282,94.22576,1542.6,15.01,169.72,0.0904,51.03,dem_synthetic,simulated
ISRO-2016-0285,25.171228,94.284527,1188.6,41.8,256.94,-0.003,13.27,dem_synthetic,simulated
ISRO-2008-0286,25.144052,92.019512,2363.5,34.89,235.2,-0.1097,49.08,dem_synthetic,simulated
ISRO-2002-0287,27.196156,95.436035,2683.7,33.48,76.49,0.0274,28.17,dem_synthetic,simulated
ISRO-2016-0288,27.871588,94.452429,1753.9,35.51,47.38,0.0313,57.01,dem_synthetic,simulated
ISRO-2008-0289,27.412322,88.410857,2589.1,28.73,54.44,-0.0296,10.66,dem_synthetic,simulated
ISRO-2007-0290,24.340353,93.82606,1052.5,38.9,239.81,-0.0006,34.38,dem_synthetic,simulated
ISRO-1998-0291,27.083489,88.551637,2627.0,46.32,49.82,0.0219,50.36,dem_synthetic,simulated
ISRO-2012-0292,26.998999,93.040219,3162.7,34.79,271.19,0.0457,17.5,dem_synthetic,simulated
ISRO-2019-0293,26.434786,94.233873,1897.7,30.91,53.92,-0.0146,224.18,dem_synthetic,simulated
ISRO-2016-0294,27.383199,91.981274,2464.0,31.19,127.58,0.0553,40.12,dem_synthetic,simulated
ISRO-2003-0295,26.524137,93.963122,2709.1,25.78,31.72,0.0492,106.86,dem_synthetic,simulated
ISRO-2018-0296,25.475875,90.288824,1510.3,19.55,96.37,-0.0542,32.06,dem_synthetic,simulated
ISRO-2007-0297,28.110722,94.681114,1231.3,47.67,32.11,0.0122,184.08,dem_synthetic,simulated
ISRO-2019-0298,26.35106,94.516893,1507.3,38.97,85.52,0.0314,86.27,dem_synthetic,simulated
ISRO-1999-0299,27.431126,95.443593,2189.3,31.65,273.48,0.0206,249.77,dem_synthetic,simulated
ISRO-2006-0300,27.055467,88.647595,2471.1,23.33,1.54,-0.0687,74.01,dem_synthetic,simulated
ISRO-2012-0301,23.546135,92.826537,771.8,24.8,181.43,-0.0144,14.33,dem_synthetic,simulated
ISRO-2006-0302,27.715972,88.490948,2621.2,36.14,20.29,-0.0128,97.63,dem_synthetic,simulated
ISRO-2003-0303,24.513818,93.683687,2087.8,23.57,117.34,0.0806,75.68,dem_synthetic,simulated
ISRO-2020-0304,27.11285,92.78431,2398.4,34.49,97.31,-0.0209,49.82,dem_synthetic,simulated
ISRO-2012-0305,27.411232,88.498637,2630.5,54.34,19.67,0.0124,80.32,dem_synthetic,simulated
ISRO-2022-0306,24.630195,94.251203,719.5,21.01,126.21,-0.0638,99.9,dem_synthetic,simulated
ISRO-2012-0307,27.542596,88.478667,2610.9,31.22,48.57,0.0776,141.57,dem_synthetic,simulated
ISRO-2013-0308,27.400597,91.686578,3320.5,30.98,79.7,0.0077,22.28,dem_synthetic,simulated
ISRO-2003-0309,26.517008,92.96372,2728.0,23.44,100.77,0.0831,40.68,dem_synthetic,simulated
ISRO-2016-0310,27.609877,91.734116,2387.1,35.24,121.23,0.0483,118.1,dem_synthetic,simulated
ISRO-2010-0311,24.66742,94.202875,644.8,21.49,209.31,0.0871,189.37,dem_synthetic,simulated
ISRO-2000-0312,25.75433,90.529548,1450.0,42.88,239.1,0.1166,10.98,dem_synthetic,simulated
ISRO-2011-0313,23.355871,91.759725,50.0,35.9,58.33,0.0013,0.99,dem_synthetic,simulated
ISRO-2004-0314,25.976663,94.720176,1564.9,38.58,242.2,0.023,240.45,dem_synthetic,simulated
ISRO-2000-0315,27.298376,88.266366,2944.5,51.77,57.56,-0.0154,171.16,dem_synthetic,simulated
ISRO-2002-0316,24.831658,94.334047,2477.0,27.98,169.88,0.0239,30.88,dem_synthetic,simulated
ISRO-2018-0317,23.865643,91.360073,612.0,27.26,198.79,0.0799,11.24,dem_synthetic,simulated
ISRO-2017-0318,26.338641,92.556199,1634.8,28.69,202.3,0.0675,193.95,dem_synthetic,simulated
ISRO-2011-0319,26.937639,93.234966,1671.8,33.0,246.9,0.0183,31.37,dem_synthetic,simulated
ISRO-2014-0320,27.525001,95.092611,1149.3,40.34,301.79,0.0205,95.12,dem_synthetic,simulated
ISRO-2013-0321,27.389155,88.723366,2234.6,35.54,20.55,-0.0659,18.52,dem_synthetic,simulated
ISRO-2014-0322,25.247778,93.857902,1186.7,25.75,132.55,0.0342,84.86,dem_synthetic,simulated
ISRO-2015-0323,25.679483,92.511145,1488.0,29.54,204.55,-0.0376,21.47,dem_synthetic,simulated
ISRO-1998-0324,24.772628,94.31718,1664.3,36.46,76.77,0.0041,41.73,dem_synthetic,simulated
ISRO-2014-0325,26.112205,94.597695,2694.2,43.65,113.94,-0.0708,33.72,dem_synthetic,simulated
ISRO-2008-0326,25.083698,94.078373,1805.4,42.45,241.3,0.0269,177.04,dem_synthetic,simulated
ISRO-2014-0327,26.225611,94.893323,1128.3,29.35,339.0,0.1066,75.56,dem_synthetic,simulated
ISRO-2002-0328,26.280443,94.061534,2852.7,37.38,237.9,0.0632,55.22,dem_synthetic,simulated
ISRO-2012-0329,27.161248,88.330187,1812.1,29.85,178.44,0.0059,22.6,dem_synthetic,simulated
ISRO-2020-0330,27.365076,88.610488,1717.5,32.44,158.33,0.0022,5.28,dem_synthetic,simulated
ISRO-2015-0331,26.329993,94.537435,1487.5,30.1,264.07,0.1236,78.31,dem_synthetic,simulated
ISRO-2014-0332,27.773172,92.046549,3921.7,51.2,187.05,-0.0612,107.54,dem_synthetic,simulated
ISRO-2007-0333,26.532733,94.002971,1432.5,37.29,272.15,-0.1031,85.8,dem_synthetic,simulated
ISRO-2010-0334,26.552908,92.997582,3320.4,29.78,48.77,-0.0186,34.41,dem_synthetic,simulated
ISRO-2007-0335,26.08594,93.941,2155.1,28.64,13.63,-0.007,29.55,dem_synthetic,simulated
ISRO-2018-0336,23.876825,92.326746,127.4,10.31,169.78,0.0224,56.78,dem_synthetic,simulated
ISRO-2004-0337,26.405572,93.024323,2386.7,39.45,39.65,-0.0961,77.16,dem_synthetic,simulated
ISRO-2018-0338,26.066075,94.646651,2561.9,37.79,223.01,-0.0045,39.02,dem_synthetic,simulated
ISRO-2015-0339,25.684203,90.496242,1748.4,25.53,163.52,0.0516,130.62,dem_synthetic,simulated
ISRO-2004-0340,25.919749,94.080282,1502.9,39.55,198.1,-0.1449,2.85,dem_synthetic,simulated
ISRO-2010-0341,25.653724,90.927641,1560.2,18.52,78.57,0.0252,69.23,dem_synthetic,simulated
ISRO-2007-0342,26.596452,92.551354,1456.2,37.83,58.84,-0.0007,7.85,dem_synthetic,simulated
ISRO-2002-0343,26.314813,94.803348,1095.6,28.45,89.03,-0.0662,81.59,dem_synthetic,simulated
ISRO-2007-0344,27.641381,88.253136,1876.2,44.34,17.23,-0.0392,159.91,dem_synthetic,simulated
ISRO-2018-0345,25.290393,91.191039,1930.8,40.24,322.91,0.0673,72.13,dem_synthetic,simulated
ISRO-2014-0346,25.209555,93.900261,2256.9,33.62,94.57,0.0284,58.74,dem_synthetic,simulated
ISRO-2019-0347,28.3455,94.530891,3071.2,31.81,54.02,0.0607,11.31,dem_synthetic,simulated
ISRO-2014-0348,23.707024,92.379871,560.2,22.04,120.18,-0.0705,306.85,dem_synthetic,simulated
ISRO-2003-0349,25.495943,91.493425,1195.0,38.35,141.24,0.0312,3.71,dem_synthetic,simulated
ISRO-2016-0350,25.244224,94.273299,2031.2,28.83,207.07,-0.043,12.64,dem_synthetic,simulated
ISRO-2022-0351,25.396231,91.180652,1985.8,25.5,217.55,0.0222,85.13,dem_synthetic,simulated
ISRO-2002-0352,26.132876,94.472482,1269.2,43.99,324.2,0.0413,32.69,dem_synthetic,simulated
ISRO-2005-0353,25.548363,90.967302,1908.8,38.06,229.41,-0.001,22.58,dem_synthetic,simulated
ISRO-2022-0354,23.619537,91.582606,1515.7,31.15,312.1,-0.0898,17.18,dem_synthetic,simulated
ISRO-2009-0355,25.863205,90.391922,1719.0,30.76,132.12,0.022,7.66,dem_synthetic,simulated
ISRO-2017-0356,26.366499,92.769119,2331.9,27.55,359.72,0.1039,2.27,dem_synthetic,simulated
ISRO-2017-0357,28.038235,94.640118,2527.2,48.46,125.8,-0.0166,67.98,dem_synthetic,simulated
ISRO-2014-0358,25.265841,92.223895,1534.2,27.83,289.78,0.0251,92.89,dem_synthetic,simulated
ISRO-2008-0359,24.311928,93.855221,974.1,32.88,340.77,0.0763,43.16,dem_synthetic,simulated
ISRO-1998-0360,27.474774,91.609243,3014.2,33.25,39.03,-0.0413,6.96,dem_synthetic,simulated
ISRO-2002-0361,26.796783,93.024837,2029.7,41.38,94.0,0.0207,110.0,dem_synthetic,simulated
ISRO-2000-0362,24.313429,93.723273,1389.3,19.1,98.89,-0.1053,28.33,dem_synthetic,simulated
ISRO-2022-0363,24.352007,93.961536,50.0,23.05,118.32,-0.0189,166.23,dem_synthetic,simulated
ISRO-2007-0364,25.374387,92.333953,1551.0,30.09,263.71,0.0045,9.8,dem_synthetic,simulated
ISRO-2011-0365,25.586757,90.978124,1020.4,25.82,216.87,0.0474,53.0,dem_synthetic,simulated
ISRO-2022-0366,26.053741,94.530523,871.1,37.82,113.32,-0.0546,91.68,dem_synthetic,simulated
ISRO-2007-0367,25.398641,92.147147,1709.0,23.18,304.91,0.031,36.89,dem_synthetic,simulated
ISRO-2006-0368,26.292943,93.872314,1166.4,32.56,179.21,0.0213,86.82,dem_synthetic,simulated
ISRO-2005-0369,23.659139,92.412203,846.4,28.87,163.28,0.0702,3.26,dem_synthetic,simulated
ISRO-2001-0370,26.606691,92.808939,1461.2,44.09,237.23,-0.0128,105.45,dem_synthetic,simulated
ISRO-2017-0371,27.234897,92.800381,2769.0,32.43,193.11,0.0067,92.24,dem_synthetic,simulated
ISRO-2012-0372,26.241659,92.784567,1007.0,33.0,317.35,-0.0298,173.65,dem_synthetic,simulated
ISRO-2014-0373,26.605,94.308065,2042.4,33.06,236.33,-0.0113,328.25,dem_synthetic,simulated
ISRO-1999-0374,26.370647,93.980354,1532.1,15.22,338.85,0.0018,101.2,dem_synthetic,simulated
ISRO-2005-0375,27.024477,93.031505,1607.8,18.49,145.48,0.0184,231.52,dem_synthetic,simulated
ISRO-2018-0376,22.947048,92.672427,848.5,34.57,6.02,0.0359,84.71,dem_synthetic,simulated
ISRO-1999-0377,25.525418,91.296468,942.0,38.77,244.69,-0.004,49.38,dem_synthetic,simulated
ISRO-2021-0378,26.09578,94.613081,2391.1,33.42,145.94,0.0416,37.55,dem_synthetic,simulated
ISRO-2005-0379,26.220645,92.683467,1200.6,39.99,126.32,0.0402,217.26,dem_synthetic,simulated
ISRO-2004-0380,24.665052,94.642682,1603.9,22.7,246.05,-0.0454,56.46,dem_synthetic,simulated
ISRO-2007-0381,27.41214,88.432362,2657.9,43.65,358.98,-0.043,66.79,dem_synthetic,simulated
ISRO-2020-0382,23.574337,92.693279,1240.0,26.93,77.43,0.0365,28.17,dem_synthetic,simulated
ISRO-2013-0383,24.825832,93.957785,668.3,17.36,288.98,0.0632,13.91,dem_synthetic,simulated
ISRO-2007-0384,25.373016,91.354851,2046.8,19.73,158.66,-0.0451,46.46,dem_synthetic,simulated
ISRO-2018-0385,28.21178,94.884546,2887.1,37.6,131.92,-0.0382,124.41,dem_synthetic,simulated
ISRO-2003-0386,25.306954,92.779657,881.4,41.57,56.46,-0.0306,11.82,dem_synthetic,simulated
ISRO-2011-0387,26.709544,94.187412,2905.1,36.33,146.49,0.0361,264.2,dem_synthetic,simulated
ISRO-2000-0388,25.445138,92.578844,1322.9,27.18,335.96,-0.0569,53.91,dem_synthetic,simulated
ISRO-2014-0389,26.188009,93.815737,2692.4,33.26,104.54,-0.077,156.31,dem_synthetic,simulated
ISRO-2015-0390,24.878224,94.375649,2253.4,35.24,230.82,-0.0716,207.8,dem_synthetic,simulated
ISRO-2002-0391,22.816189,92.715626,53.8,16.43,273.62,-0.0011,49.82,dem_synthetic,simulated
ISRO-2015-0392,23.121974,92.763398,853.8,26.71,179.25,0.0231,20.45,dem_synthetic,simulated
ISRO-2019-0393,25.478409,90.438454,545.6,38.88,85.71,0.0423,0.98,dem_synthetic,simulated
ISRO-2018-0394,26.169747,94.01754,2602.7,42.72,40.46,-0.0074,13.05,dem_synthetic,simulated
ISRO-2006-0395,25.911894,93.743069,1941.0,16.82,64.4,-0.0003,377.73,dem_synthetic,simulated
ISRO-2022-0396,26.532184,94.521286,2851.6,25.97,331.77,0.0115,231.96,dem_synthetic,simulated
ISRO-1999-0397,25.752067,90.543296,2090.5,31.34,241.85,-0.0522,9.2,dem_synthetic,simulated
ISRO-2019-0398,26.932339,92.752182,1860.2,25.43,15.02,-0.0587,18.14,dem_synthetic,simulated
ISRO-1999-0399,27.390272,91.913505,3677.2,29.9,3.35,0.1051,69.27,dem_synthetic,simulated
ISRO-2011-0400,25.599961,92.773939,1653.2,34.48,331.86,-0.0641,48.14,dem_synthetic,simulated
ISRO-2017-0401,25.71137,91.20834,2428.1,32.7,71.3,-0.0786,13.29,dem_synthetic,simulated
ISRO-2000-0402,26.297677,94.125851,2895.8,32.02,10.76,-0.0264,46.45,dem_synthetic,simulated
ISRO-2006-0403,25.256497,92.590294,2367.0,30.41,217.99,-0.0321,36.2,dem_synthetic,simulated
ISRO-2001-0404,26.553917,92.888588,2144.2,33.72,14.36,0.0673,31.31,dem_synthetic,simulated
ISRO-2010-0405,26.799966,92.832127,3013.3,30.85,92.34,-0.0503,88.17,dem_synthetic,simulated
ISRO-2020-0406,23.731483,92.70958,737.7,27.43,65.53,0.0309,92.16,dem_synthetic,simulated
ISRO-2019-0407,23.386287,92.93568,377.3,29.57,263.94,-0.025,14.13,dem_synthetic,simulated
ISRO-2000-0408,27.204374,95.232658,2018.5,44.37,279.72,0.0052,166.38,dem_synthetic,simulated
ISRO-2006-0409,27.16404,88.444389,1926.6,33.71,100.04,-0.0914,99.3,dem_synthetic,simulated
ISRO-2014-0410,26.504963,92.902059,2628.1,37.67,36.19,-0.062,384.81,dem_synthetic,simulated
ISRO-2014-0411,22.666805,92.687818,1041.5,18.07,301.17,0.0194,10.14,dem_synthetic,simulated
ISRO-2000-0412,27.566687,91.726372,2241.7,42.03,47.88,0.1077,25.84,dem_synthetic,simulated
ISRO-2016-0413,24.79849,94.389611,228.0,41.7,312.21,0.0208,11.2,dem_synthetic,simulated
ISRO-2015-0414,27.073682,94.980943,2609.6,37.63,81.13,0.0347,35.95,dem_synthetic,simulated
ISRO-2011-0415,25.558319,90.895947,1488.6,36.85,179.96,-0.0153,81.5,dem_synthetic,simulated
ISRO-1998-0416,25.367018,91.50384,1329.5,29.55,73.3,-0.0019,34.25,dem_synthetic,simulated
ISRO-2010-0417,27.061518,88.522073,2437.5,43.61,327.89,-0.0156,108.0,dem_synthetic,simulated
ISRO-2011-0418,25.591563,91.296169,1903.7,36.99,324.61,-0.0699,58.6,dem_synthetic,simulated
ISRO-2010-0419,26.285944,94.647763,1863.4,31.15,213.53,0.0177,27.61,dem_synthetic,simulated
ISRO-1998-0420,27.114472,88.297746,4010.3,49.83,282.11,-0.088,10.27,dem_synthetic,simulated
ISRO-2005-0421,27.423107,88.442574,2862.1,37.01,109.13,-0.0057,8.16,dem_synthetic,simulated
ISRO-2001-0422,24.470521,94.096353,1345.4,35.48,207.96,-0.0012,113.45,dem_synthetic,simulated
ISRO-1998-0423,23.607698,92.677463,1193.4,25.2,333.76,-0.0038,67.08,dem_synthetic,simulated
ISRO-2003-0424,25.592624,91.024489,1459.8,29.76,133.69,-0.0718,65.93,dem_synthetic,simulated
ISRO-2022-0425,25.264172,92.820223,1575.3,30.42,20.58,0.0018,155.93,dem_synthetic,simulated
ISRO-1999-0426,27.667211,88.411712,1472.1,39.12,342.5,0.0216,142.66,dem_synthetic,simulated
ISRO-2010-0427,27.300406,88.479423,2125.0,23.12,273.22,0.0438,64.84,dem_synthetic,simulated
ISRO-2013-0428,25.143393,93.878651,993.4,35.63,317.89,-0.0063,3.15,dem_synthetic,simulated
ISRO-2001-0429,25.414331,91.19318,1150.5,39.5,173.99,-0.0591,102.17,dem_synthetic,simulated
ISRO-2022-0430,27.073951,88.087974,1631.4,38.34,235.65,0.088,4.61,dem_synthetic,simulated
ISRO-2004-0431,25.243929,91.170216,1349.8,35.89,3.4,0.0243,40.95,dem_synthetic,simulated
ISRO-2006-0432,25.66082,92.79594,2234.4,21.6,358.88,-0.0652,125.07,dem_synthetic,simulated
ISRO-2021-0433,26.301152,93.660221,2183.2,37.42,2.93,0.0235,192.68,dem_synthetic,simulated
ISRO-2016-0434,26.64651,94.059857,2456.6,27.44,62.25,0.0017,107.33,dem_synthetic,simulated
ISRO-2011-0435,26.254751,94.726336,1846.7,48.05,301.42,-0.1003,48.46,dem_synthetic,simulated
ISRO-2009-0436,26.20262,94.069162,1392.8,28.08,29.61,0.0021,66.59,dem_synthetic,simulated
ISRO-2003-0437,26.299187,94.744134,2485.2,23.27,352.25,-0.0116,19.2,dem_synthetic,simulated
ISRO-2015-0438,25.62915,92.646021,1314.7,34.62,226.0,0.0158,67.69,dem_synthetic,simulated
ISRO-2015-0439,23.533555,91.598279,1180.0,39.67,7.65,0.0066,45.75,dem_synthetic,simulated
ISRO-2022-0440,27.235631,93.209455,2388.8,43.26,357.66,-0.0456,46.72,dem_synthetic,simulated
ISRO-2011-0441,25.68412,90.804828,1367.5,36.35,359.86,-0.0146,14.7,dem_synthetic,simulated
ISRO-2018-0442,24.792192,94.174361,676.0,27.59,184.04,-0.022,37.58,dem_synthetic,simulated
ISRO-2003-0443,23.446088,92.527222,751.8,9.33,258.43,0.0429,10.39,dem_synthetic,simulated
ISRO-2006-0444,26.985476,92.99004,1210.1,38.11,60.62,0.0031,66.02,dem_synthetic,simulated
ISRO-2006-0445,26.109613,93.796234,1126.7,42.42,347.21,-0.051,64.82,dem_synthetic,simulated
ISRO-2015-0446,25.501966,91.202253,719.2,35.75,103.95,0.0017,44.94,dem_synthetic,simulated
ISRO-2018-0447,25.603387,90.430974,960.5,31.17,131.29,0.0176,25.6,dem_synthetic,simulated
ISRO-2018-0448,26.878338,93.122641,1318.7,31.89,119.89,0.0517,57.33,dem_synthetic,simulated
ISRO-2020-0449,24.650356,93.845223,1438.5,35.93,283.39,-0.0469,46.86,dem_synthetic,simulated
ISRO-2018-0450,26.2934,93.972199,2560.5,23.35,32.57,-0.0442,16.45,dem_synthetic,simulated
ISRO-2005-0451,23.515012,92.500605,870.3,27.19,304.77,0.0508,53.86,dem_synthetic,simulated
ISRO-2002-0452,23.262889,92.778024,534.8,33.54,342.48,0.0123,88.76,dem_synthetic,simulated
ISRO-2007-0453,24.829869,94.010292,1130.6,20.68,227.05,-0.0257,17.28,dem_synthetic,simulated
ISRO-2014-0454,24.530326,94.092581,899.7,21.72,293.98,-0.0706,8.14,dem_synthetic,simulated
ISRO-2012-0455,25.457842,91.04451,1974.5,40.47,25.89,-0.0031,13.81,dem_synthetic,simulated
ISRO-2004-0456,22.665105,92.957917,704.9,15.92,240.3,-0.0626,9.05,dem_synthetic,simulated
ISRO-2004-0457,26.279589,93.798665,2251.5,42.49,349.44,0.0458,38.05,dem_synthetic,simulated
ISRO-2001-0458,25.458526,91.189733,1326.0,24.03,229.23,-0.0358,33.35,dem_synthetic,simulated
ISRO-2004-0459,24.459905,93.75561,150.9,19.64,164.18,-0.0742,48.91,dem_synthetic,simulated
ISRO-2005-0460,26.422925,94.145337,1126.8,34.66,53.33,-0.0287,4.41,dem_synthetic,simulated
ISRO-2016-0461,27.935502,94.662856,2583.1,45.14,353.68,-0.0184,23.45,dem_synthetic,simulated
ISRO-2013-0462,23.340705,92.469455,1353.1,16.78,180.77,0.0439,153.49,dem_synthetic,simulated
ISRO-2005-0463,25.873692,93.662389,1298.5,35.87,316.35,-0.0864,10.83,dem_synthetic,simulated
ISRO-1999-0464,25.32655,90.915638,1990.1,30.16,90.4,-0.0582,44.24,dem_synthetic,simulated
ISRO-2022-0465,23.927181,91.47609,1339.7,33.98,121.23,0.0171,12.15,dem_synthetic,simulated
ISRO-2013-0466,26.40747,92.975518,3654.8,40.27,36.74,-0.0448,127.07,dem_synthetic,simulated
ISRO-2015-0467,25.82846,90.518139,1282.2,40.09,146.92,0.0152,67.12,dem_synthetic,simulated
ISRO-2004-0468,26.612368,94.347898,3371.9,35.32,26.37,-0.0817,81.05,dem_synthetic,simulated
ISRO-2000-0469,27.70851,91.675086,2548.1,28.76,143.73,-0.0385,13.79,dem_synthetic,simulated
ISRO-2009-0470,26.625656,93.982301,2163.8,25.83,137.12,-0.0621,164.36,dem_synthetic,simulated
ISRO-2022-0471,26.91346,92.794195,3736.1,28.08,183.66,0.1298,15.69,dem_synthetic,simulated
ISRO-2014-0472,26.565323,94.419936,1983.6,22.09,194.85,-0.1146,163.64,dem_synthetic,simulated
ISRO-2015-0473,25.08913,92.229011,1445.7,41.67,214.49,0.0581,82.35,dem_synthetic,simulated
ISRO-2011-0474,25.013929,94.630113,1188.9,32.8,161.85,-0.0111,48.13,dem_synthetic,simulated
ISRO-1998-0475,27.426761,91.831165,1707.4,36.94,101.18,0.0199,103.71,dem_synthetic,simulated
ISRO-1998-0476,26.853315,92.906194,1908.5,34.63,242.02,-0.0493,63.21,dem_synthetic,simulated
ISRO-2021-0477,23.049084,92.833878,1388.6,8.15,145.32,-0.0022,93.74,dem_synthetic,simulated
ISRO-2008-0478,23.389913,91.692915,655.7,24.96,315.85,0.0273,14.37,dem_synthetic,simulated
ISRO-2016-0479,25.722491,90.185371,1413.4,30.51,219.81,-0.0805,34.91,dem_synthetic,simulated
ISRO-2008-0480,26.285091,94.595155,1057.1,38.43,48.53,-0.0469,262.56,dem_synthetic,simulated
ISRO-2015-0481,24.871363,94.476314,1563.6,37.33,61.42,-0.0239,8.22,dem_synthetic,simulated
ISRO-2003-0482,25.391653,90.962009,2043.1,31.38,350.39,0.0371,43.4,dem_synthetic,simulated
ISRO-2018-0483,24.768768,94.503122,1020.6,21.05,115.07,0.1044,93.42,dem_synthetic,simulated
ISRO-2021-0484,26.412062,94.231903,1432.0,38.9,151.88,-0.0061,149.17,dem_synthetic,simulated
ISRO-2000-0485,26.20994,93.04952,2021.1,32.77,153.3,-0.0185,96.82,dem_synthetic,simulated
ISRO-2015-0486,25.0073,94.506443,1783.5,24.57,285.22,0.0459,9.19,dem_synthetic,simulated
ISRO-2021-0487,27.177386,88.421229,2446.2,40.16,296.64,-0.0282,23.46,dem_synthetic,simulated
ISRO-2005-0488,26.450033,93.816748,1307.6,29.31,5.44,0.0189,4.18,dem_synthetic,simulated
ISRO-2007-0489,27.384247,95.356453,2353.2,34.96,7.59,0.0385,5.52,dem_synthetic,simulated
ISRO-2019-0490,27.243187,88.547956,1608.9,34.13,357.76,0.0158,51.44,dem_synthetic,simulated
ISRO-2003-0491,25.483421,92.023,1186.2,21.03,195.21,0.0109,108.69,dem_synthetic,simulated
