event_id,latitude,longitude,ground_displacement,displacement_class,data_source,data_quality
COOLR-SYN-0099,26.074795,94.520228,2.58,stable,sentinel1_synthetic,simulated
COOLR-SYN-0100,25.655645,90.53456,1.55,stable,sentinel1_synthetic,simulated
COOLR-SYN-0101,24.799413,93.621209,0.42,stable,sentinel1_synthetic,simulated
COOLR-SYN-0102,26.484641,94.535945,3.5,stable,sentinel1_synthetic,simulated
COOLR-SYN-0103,27.425782,88.349408,12.33,creep,sentinel1_synthetic,simulated
COOLR-SYN-0104,23.629258,91.768606,7.21,creep,sentinel1_synthetic,simulated
COOLR-SYN-0105,27.047118,88.571581,1.54,stable,sentinel1_synthetic,simulated
COOLR-SYN-0106,26.243827,94.731286,3.23,stable,sentinel1_synthetic,simulated
COOLR-SYN-0107,25.673999,92.950917,3.77,stable,sentinel1_synthetic,simulated
COOLR-SYN-0108,27.08299,88.509643,0.97,stable,sentinel1_synthetic,simulated
COOLR-SYN-0109,24.538994,93.953079,21.43,creep,sentinel1_synthetic,simulated
COOLR-SYN-0110,26.42286,94.228125,2.68,stable,sentinel1_synthetic,simulated
COOLR-SYN-0111,23.908915,91.162032,24.09,creep,sentinel1_synthetic,simulated
COOLR-SYN-0112,26.54548,94.835463,18.93,creep,sentinel1_synthetic,simulated
COOLR-SYN-0113,27.462606,88.2921,5.25,stable,sentinel1_synthetic,simulated
COOLR-SYN-0114,26.02142,93.98521,19.31,creep,sentinel1_synthetic,simulated
COOLR-SYN-0115,25.693725,91.264338,2.85,stable,sentinel1_synthetic,simulated
COOLR-SYN-0116,25.925331,93.626542,1.95,stable,sentinel1_synthetic,simulated
COOLR-SYN-0117,25.436809,92.063739,0.77,stable,sentinel1_synthetic,simulated
COOLR-SYN-0118,27.321754,95.003221,2.23,stable,sentinel1_synthetic,simulated
COOLR-SYN-0119,25.78809,92.78774,1.3,stable,sentinel1_synthetic,simulated
COOLR-SYN-0120,23.562153,91.498141,69.57,active,sentinel1_synthetic,simulated
COOLR-SYN-0121,25.130072,94.260025,77.12,active,sentinel1_synthetic,simulated
COOLR-SYN-0122,25.042154,94.690907,73.12,active,sentinel1_synthetic,simulated
COOLR-SYN-0123,25.273063,91.460605,1.83,stable,sentinel1_synthetic,simulated
COOLR-SYN-0124,27.062492,88.165059,1.68,stable,sentinel1_synthetic,simulated
COOLR-SYN-0125,25.179454,91.827363,8.7,creep,sentinel1_synthetic,simulated
COOLR-SYN-0126,23.482803,92.715975,20.6,creep,sentinel1_synthetic,simulated
COOLR-SYN-0127,25.024534,91.966671,1.59,stable,sentinel1_synthetic,simulated
COOLR-SYN-0128,26.598038,94.452386,41.7,active,sentinel1_synthetic,simulated
COOLR-SYN-0129,25.39989,91.144321,14.01,creep,sentinel1_synthetic,simulated
COOLR-SYN-0130,27.469356,95.450824,12.54,creep,sentinel1_synthetic,simulated
COOLR-SYN-0131,27.470457,95.101345,6.5,creep,sentinel1_synthetic,simulated
COOLR-SYN-0132,25.884982,94.040086,21.9,creep,sentinel1_synthetic,simulated
COOLR-SYN-0133,26.324344,93.716718,2.54,stable,sentinel1_synthetic,simulated
COOLR-SYN-0134,25.966183,90.342803,4.51,creep,sentinel1_synthetic,simulated
COOLR-SYN-0135,24.077844,91.238811,3.81,stable,sentinel1_synthetic,simulated
COOLR-SYN-0136,25.264855,92.435652,6.43,active,sentinel1_synthetic,simulated
COOLR-SYN-0137,23.546136,92.524373,23.15,active,sentinel1_synthetic,simulated
COOLR-SYN-0138,26.496954,92.815188,27.54,creep,sentinel1_synthetic,simulated
COOLR-SYN-0139,25.26115,90.842607,17.76,creep,sentinel1_synthetic,simulated
COOLR-SYN-0140,25.534792,90.796421,1.25,stable,sentinel1_synthetic,simulated
COOLR-SYN-0141,26.514564,94.787125,0.97,stable,sentinel1_synthetic,simulated
COOLR-SYN-0142,26.182656,92.753921,18.28,creep,sentinel1_synthetic,simulated
COOLR-SYN-0143,26.206664,93.717797,9.59,creep,sentinel1_synthetic,simulated
COOLR-SYN-0144,26.233692,94.745267,2.25,stable,sentinel1_synthetic,simulated
COOLR-SYN-0145,26.289796,93.800872,0.66,stable,sentinel1_synthetic,simulated
COOLR-SYN-0146,25.246616,93.950517,4.51,stable,sentinel1_synthetic,simulated
COOLR-SYN-0147,28.025338,94.709516,2.9,stable,sentinel1_synthetic,simulated
COOLR-SYN-0148,22.853782,92.661744,1.87,stable,sentinel1_synthetic,simulated
COOLR-SYN-0149,25.501521,90.43235,2.55,stable,sentinel1_synthetic,simulated
COOLR-SYN-0150,26.442687,94.366423,1.49,stable,sentinel1_synthetic,simulated
COOLR-SYN-0151,26.681546,92.790107,2.07,stable,sentinel1_synthetic,simulated
COOLR-SYN-0152,27.461159,88.250311,11.31,creep,sentinel1_synthetic,simulated
COOLR-SYN-0153,25.419819,91.574478,14.96,creep,sentinel1_synthetic,simulated
COOLR-SYN-0154,28.114142,94.648165,6.22,creep,sentinel1_synthetic,simulated
COOLR-SYN-0155,25.4771,91.634503,2.03,stable,sentinel1_synthetic,simulated
COOLR-SYN-0156,27.309174,91.527416,1.34,stable,sentinel1_synthetic,simulated
COOLR-SYN-0157,23.943682,91.335958,21.28,creep,sentinel1_synthetic,simulated
COOLR-SYN-0158,23.136321,92.57049,19.51,creep,sentinel1_synthetic,simulated
COOLR-SYN-0159,24.076261,91.17854,2.67,stable,sentinel1_synthetic,simulated
COOLR-SYN-0160,26.427843,94.8464,70.63,active,sentinel1_synthetic,simulated
COOLR-SYN-0161,26.733922,94.296192,0.93,stable,sentinel1_synthetic,simulated
COOLR-SYN-0162,25.200684,90.953965,3.84,stable,sentinel1_synthetic,simulated
COOLR-SYN-0163,26.405311,93.761953,87.14,active,sentinel1_synthetic,simulated
COOLR-SYN-0164,26.256821,94.536556,70.64,active,sentinel1_synthetic,simulated
COOLR-SYN-0165,25.937459,93.618759,0.86,stable,sentinel1_synthetic,simulated
COOLR-SYN-0166,26.55385,92.640725,50.55,active,sentinel1_synthetic,simulated
COOLR-SYN-0167,23.715318,92.47366,2.44,stable,sentinel1_synthetic,simulated
COOLR-SYN-0168,26.781618,92.847414,2.18,stable,sentinel1_synthetic,simulated
COOLR-SYN-0169,27.515853,88.365327,9.73,creep,sentinel1_synthetic,simulated
COOLR-SYN-0170,25.210015,92.488329,9.86,creep,sentinel1_synthetic,simulated
COOLR-SYN-0171,23.311679,92.785538,75.24,active,sentinel1_synthetic,simulated
COOLR-SYN-0172,25.642824,90.384112,16.95,creep,sentinel1_synthetic,simulated
COOLR-SYN-0173,27.114148,92.758747,3.4,stable,sentinel1_synthetic,simulated
COOLR-SYN-0174,25.557863,90.847762,8.21,creep,sentinel1_synthetic,simulated
COOLR-SYN-0175,27.734167,92.040014,3.8,stable,sentinel1_synthetic,simulated
COOLR-SYN-0176,24.741144,94.309872,33.5,active,sentinel1_synthetic,simulated
COOLR-SYN-0177,22.890431,93.080887,0.95,stable,sentinel1_synthetic,simulated
COOLR-SYN-0178,26.395312,94.734901,16.23,creep,sentinel1_synthetic,simulated
COOLR-SYN-0179,28.000074,94.905685,22.4,creep,sentinel1_synthetic,simulated
COOLR-SYN-0180,27.347363,95.289079,10.07,creep,sentinel1_synthetic,simulated
COOLR-SYN-0181,27.819442,92.095571,3.06,stable,sentinel1_synthetic,simulated
COOLR-SYN-0182,25.158865,91.612993,2.46,stable,sentinel1_synthetic,simulated
COOLR-SYN-0183,26.608196,94.295294,1.01,stable,sentinel1_synthetic,simulated
COOLR-SYN-0184,24.332141,93.874987,1.94,stable,sentinel1_synthetic,simulated
COOLR-SYN-0185,25.052412,92.318306,10.61,creep,sentinel1_synthetic,simulated
COOLR-SYN-0186,23.968481,92.451709,2.37,stable,sentinel1_synthetic,simulated
COOLR-SYN-0187,26.342886,94.491241,11.83,creep,sentinel1_synthetic,simulated
COOLR-SYN-0188,25.906954,93.614632,2.3,stable,sentinel1_synthetic,simulated
COOLR-SYN-0189,28.37987,94.536148,1.96,stable,sentinel1_synthetic,simulated
COOLR-SYN-0190,26.757169,93.802109,25.03,creep,sentinel1_synthetic,simulated
COOLR-SYN-0191,23.77777,91.540419,4.38,stable,sentinel1_synthetic,simulated
COOLR-SYN-0192,23.814082,92.403043,3.1,stable,sentinel1_synthetic,simulated
COOLR-SYN-0193,23.291111,92.548473,11.2,creep,sentinel1_synthetic,simulated
COOLR-SYN-0194,23.62715,91.801019,10.96,creep,sentinel1_synthetic,simulated
COOLR-SYN-0195,25.05046,93.868707,16.52,creep,sentinel1_synthetic,simulated
COOLR-SYN-0196,25.627111,91.179204,1.22,stable,sentinel1_synthetic,simulated
COOLR-SYN-0197,24.664102,94.295038,2.85,stable,sentinel1_synthetic,simulated
COOLR-SYN-0198,23.159806,92.785666,2.68,stable,sentinel1_synthetic,simulated
COOLR-SYN-0199,24.027094,91.445752,2.19,stable,sentinel1_synthetic,simulated
COOLR-SYN-0200,27.44369,95.212029,14.86,creep,sentinel1_synthetic,simulated
COOLR-SYN-0201,26.471519,94.429377,1.47,stable,sentinel1_synthetic,simulated
COOLR-SYN-0202,24.771745,94.213224,3.38,stable,sentinel1_synthetic,simulated
COOLR-SYN-0203,25.301239,92.804486,3.72,stable,sentinel1_synthetic,simulated
COOLR-SYN-0204,25.273217,92.557225,69.71,active,sentinel1_synthetic,simulated
COOLR-SYN-0205,26.338813,94.151934,5.48,stable,sentinel1_synthetic,simulated
COOLR-SYN-0206,27.423853,88.168576,23.73,creep,sentinel1_synthetic,simulated
COOLR-SYN-0207,25.556123,92.555088,1.54,creep,sentinel1_synthetic,simulated
COOLR-SYN-0208,23.127361,92.62715,51.82,active,sentinel1_synthetic,simulated
COOLR-SYN-0209,25.72682,92.69056,1.96,stable,sentinel1_synthetic,simulated
COOLR-SYN-0210,27.002463,95.376785,13.03,creep,sentinel1_synthetic,simulated
COOLR-SYN-0211,25.609315,91.173782,77.7,active,sentinel1_synthetic,simulated
COOLR-SYN-0212,26.274573,93.975554,2.05,stable,sentinel1_synthetic,simulated
COOLR-SYN-0213,26.314466,94.032862,0.95,stable,sentinel1_synthetic,simulated
COOLR-SYN-0214,26.427097,94.654647,73.73,active,sentinel1_synthetic,simulated
COOLR-SYN-0215,26.228636,93.022561,4.96,creep,sentinel1_synthetic,simulated
COOLR-SYN-0216,25.411732,91.059169,1.27,stable,sentinel1_synthetic,simulated
COOLR-SYN-0217,25.507243,91.162111,2.02,stable,sentinel1_synthetic,simulated
COOLR-SYN-0218,25.50191,92.720002,5.0,creep,sentinel1_synthetic,simulated
COOLR-SYN-0219,23.100827,92.761805,8.36,creep,sentinel1_synthetic,simulated
COOLR-SYN-0220,24.063971,91.249732,20.51,creep,sentinel1_synthetic,simulated
COOLR-SYN-0221,27.325879,91.707225,2.66,stable,sentinel1_synthetic,simulated
COOLR-SYN-0222,27.65338,88.382327,0.11,stable,sentinel1_synthetic,simulated
COOLR-SYN-0223,26.388929,94.82172,21.27,creep,sentinel1_synthetic,simulated
COOLR-SYN-0224,25.506381,92.223232,1.03,creep,sentinel1_synthetic,simulated
COOLR-SYN-0225,27.237673,92.810639,16.84,creep,sentinel1_synthetic,simulated
COOLR-SYN-0226,26.573295,93.035681,0.78,stable,sentinel1_synthetic,simulated
COOLR-SYN-0227,23.666028,91.68809,2.13,stable,sentinel1_synthetic,simulated
COOLR-SYN-0228,26.255556,94.878808,19.68,active,sentinel1_synthetic,simulated
COOLR-SYN-0229,26.758689,93.14014,10.73,creep,sentinel1_synthetic,simulated
COOLR-SYN-0230,26.3349,92.662369,10.22,creep,sentinel1_synthetic,simulated
COOLR-SYN-0231,27.584749,95.162986,3.69,stable,sentinel1_synthetic,simulated
COOLR-SYN-0232,26.313511,94.666411,2.19,stable,sentinel1_synthetic,simulated
COOLR-SYN-0233,27.339109,88.255855,9.42,creep,sentinel1_synthetic,simulated
COOLR-SYN-0234,27.553854,91.588331,23.47,active,sentinel1_synthetic,simulated
COOLR-SYN-0235,27.581035,95.057585,3.64,stable,sentinel1_synthetic,simulated
COOLR-SYN-0236,25.029545,92.184395,2.31,stable,sentinel1_synthetic,simulated
COOLR-SYN-0237,26.860379,92.809454,2.56,stable,sentinel1_synthetic,simulated
COOLR-SYN-0238,26.667077,93.086934,0.48,stable,sentinel1_synthetic,simulated
COOLR-SYN-0239,25.03829,92.207547,2.04,stable,sentinel1_synthetic,simulated
COOLR-SYN-0240,25.127564,92.28039,1.2,creep,sentinel1_synthetic,simulated
COOLR-SYN-0241,23.680512,91.378246,0.6,stable,sentinel1_synthetic,simulated
COOLR-SYN-0242,23.564151,92.449125,4.06,stable,sentinel1_synthetic,simulated
COOLR-SYN-0243,27.048573,88.134658,3.23,stable,sentinel1_synthetic,simulated
COOLR-SYN-0244,27.333727,88.577161,23.74,active,sentinel1_synthetic,simulated
COOLR-SYN-0245,24.995418,94.402101,2.0,stable,sentinel1_synthetic,simulated
COOLR-SYN-0246,23.931293,91.34985,2.35,stable,sentinel1_synthetic,simulated
COOLR-SYN-0247,27.336963,91.569294,1.95,stable,sentinel1_synthetic,simulated
COOLR-SYN-0248,27.638671,88.643487,6.21,stable,sentinel1_synthetic,simulated
COOLR-SYN-0249,27.651498,88.313254,0.06,stable,sentinel1_synthetic,simulated
COOLR-SYN-0250,25.43432,92.319949,3.08,creep,sentinel1_synthetic,simulated
COOLR-SYN-0251,27.072307,88.325602,50.34,active,sentinel1_synthetic,simulated
COOLR-SYN-0252,23.597016,92.987629,2.22,stable,sentinel1_synthetic,simulated
COOLR-SYN-0253,27.455097,88.59613,2.14,stable,sentinel1_synthetic,simulated
COOLR-SYN-0254,23.88373,91.580353,18.83,creep,sentinel1_synthetic,simulated
COOLR-SYN-0255,24.880962,93.956846,108.19,active,sentinel1_synthetic,simulated
COOLR-SYN-0256,27.313052,88.722607,76.2,active,sentinel1_synthetic,simulated
COOLR-SYN-0257,23.67983,92.278191,2.64,stable,sentinel1_synthetic,simulated
COOLR-SYN-0258,23.40977,91.752041,7.2,creep,sentinel1_synthetic,simulated
COOLR-SYN-0259,27.411022,88.328546,2.72,creep,sentinel1_synthetic,simulated
COOLR-SYN-0260,25.623148,92.83717,80.19,active,sentinel1_synthetic,simulated
COOLR-SYN-0261,23.659064,92.454376,4.03,stable,sentinel1_synthetic,simulated
COOLR-SYN-0262,26.161343,94.449677,1.9,stable,sentinel1_synthetic,simulated
COOLR-SYN-0263,27.175637,88.323937,15.83,creep,sentinel1_synthetic,simulated
COOLR-SYN-0264,23.300929,91.562337,0.98,stable,sentinel1_synthetic,simulated
COOLR-SYN-0265,25.780041,91.219827,14.29,creep,sentinel1_synthetic,simulated
COOLR-SYN-0266,25.008159,94.406568,7.31,creep,sentinel1_synthetic,simulated
COOLR-SYN-0267,23.864724,91.475844,3.08,stable,sentinel1_synthetic,simulated
COOLR-SYN-0268,26.965486,88.449848,72.53,active,sentinel1_synthetic,simulated
COOLR-SYN-0269,24.734707,93.955309,14.98,creep,sentinel1_synthetic,simulated
COOLR-SYN-0270,26.310615,93.688402,1.06,stable,sentinel1_synthetic,simulated
COOLR-SYN-0271,27.01852,88.315952,4.52,stable,sentinel1_synthetic,simulated
COOLR-SYN-0272,26.685665,92.97201,3.57,stable,sentinel1_synthetic,simulated
COOLR-SYN-0273,25.466668,90.098704,56.19,active,sentinel1_synthetic,simulated
COOLR-SYN-0274,26.033655,93.656133,51.45,active,sentinel1_synthetic,simulated
COOLR-SYN-0275,25.544908,91.042338,2.75,stable,sentinel1_synthetic,simulated
COOLR-SYN-0276,27.463169,91.807697,4.05,stable,sentinel1_synthetic,simulated
COOLR-SYN-0277,24.843194,94.058328,2.33,stable,sentinel1_synthetic,simulated
COOLR-SYN-0278,27.08487,88.812717,2.72,stable,sentinel1_synthetic,simulated
COOLR-SYN-0279,27.568159,95.094375,2.29,stable,sentinel1_synthetic,simulated
COOLR-SYN-0280,26.190973,94.461183,0.97,stable,sentinel1_synthetic,simulated
COOLR-SYN-0281,23.78479,91.736334,13.5,creep,sentinel1_synthetic,simulated
COOLR-SYN-0282,25.635769,92.878465,4.02,stable,sentinel1_synthetic,simulated
COOLR-SYN-0283,23.147173,92.597876,80.25,active,sentinel1_synthetic,simulated
COOLR-SYN-0284,23.837451,91.534857,7.43,active,sentinel1_synthetic,simulated
COOLR-SYN-0285,24.292222,93.881791,15.47,creep,sentinel1_synthetic,simulated
COOLR-SYN-0286,22.993096,92.649359,3.24,stable,sentinel1_synthetic,simulated
COOLR-SYN-0287,24.732499,93.827051,2.13,stable,sentinel1_synthetic,simulated
COOLR-SYN-0288,24.717184,94.33987,21.06,creep,sentinel1_synthetic,simulated
COOLR-SYN-0289,25.283073,92.773468,0.78,stable,sentinel1_synthetic,simulated
COOLR-SYN-0290,25.083248,94.471494,1.83,stable,sentinel1_synthetic,simulated
COOLR-SYN-0291,27.505146,92.035496,55.3,active,sentinel1_synthetic,simulated
COOLR-SYN-0292,23.648507,91.890346,0.33,stable,sentinel1_synthetic,simulated
COOLR-SYN-0293,25.286509,91.486853,27.75,creep,sentinel1_synthetic,simulated
COOLR-SYN-0294,27.281879,93.119678,28.4,creep,sentinel1_synthetic,simulated
COOLR-SYN-0295,26.665114,93.901942,24.19,creep,sentinel1_synthetic,simulated
COOLR-SYN-0296,26.915645,88.202715,0.51,stable,sentinel1_synthetic,simulated
COOLR-SYN-0297,25.202749,91.495359,3.1,stable,sentinel1_synthetic,simulated
COOLR-SYN-0298,27.029077,95.37871,0.61,stable,sentinel1_synthetic,simulated
COOLR-SYN-0299,24.574482,94.558584,2.64,stable,sentinel1_synthetic,simulated
COOLR-SYN-0300,27.187486,95.428805,10.99,creep,sentinel1_synthetic,simulated
COOLR-SYN-0301,27.342316,88.450644,1.24,stable,sentinel1_synthetic,simulated
COOLR-SYN-0302,25.435139,90.824019,2.04,stable,sentinel1_synthetic,simulated
COOLR-SYN-0303,23.204291,91.574376,1.79,stable,sentinel1_synthetic,simulated
COOLR-SYN-0304,23.777903,92.381941,32.16,creep,sentinel1_synthetic,simulated
COOLR-SYN-0305,25.967915,94.580375,2.56,stable,sentinel1_synthetic,simulated
COOLR-SYN-0306,27.27077,95.117443,1.79,stable,sentinel1_synthetic,simulated
COOLR-SYN-0307,25.7495,90.317919,10.39,creep,sentinel1_synthetic,simulated
COOLR-SYN-0308,23.016363,92.941479,63.49,active,sentinel1_synthetic,simulated
COOLR-SYN-0309,25.826465,93.662573,34.96,active,sentinel1_synthetic,simulated
COOLR-SYN-0310,25.641322,90.168945,31.58,creep,sentinel1_synthetic,simulated
COOLR-SYN-0311,23.654445,91.298248,70.38,active,sentinel1_synthetic,simulated
COOLR-SYN-0312,23.555735,92.521431,9.29,creep,sentinel1_synthetic,simulated
COOLR-SYN-0313,24.644979,93.995233,1.56,stable,sentinel1_synthetic,simulated
COOLR-SYN-0314,23.827505,91.03932,3.35,stable,sentinel1_synthetic,simulated
COOLR-SYN-0315,25.330724,91.905191,0.31,stable,sentinel1_synthetic,simulated
COOLR-SYN-0316,25.741899,90.567386,20.95,creep,sentinel1_synthetic,simulated
COOLR-SYN-0317,27.329616,88.544822,2.17,stable,sentinel1_synthetic,simulated
COOLR-SYN-0318,27.035168,88.72249,3.73,stable,sentinel1_synthetic,simulated
COOLR-SYN-0319,26.158609,94.708144,5.45,stable,sentinel1_synthetic,simulated
COOLR-SYN-0320,26.216808,93.717887,1.71,stable,sentinel1_synthetic,simulated
COOLR-SYN-0321,26.557365,94.131514,25.08,creep,sentinel1_synthetic,simulated
COOLR-SYN-0322,25.68813,91.063047,59.89,active,sentinel1_synthetic,simulated
COOLR-SYN-0323,23.267773,91.684018,0.56,stable,sentinel1_synthetic,simulated
COOLR-SYN-0324,27.038591,88.508561,1.54,stable,sentinel1_synthetic,simulated
COOLR-SYN-0325,27.590838,95.170021,59.39,active,sentinel1_synthetic,simulated
COOLR-SYN-0326,25.767669,92.542221,3.26,stable,sentinel1_synthetic,simulated
COOLR-SYN-0327,25.197325,94.285731,4.91,stable,sentinel1_synthetic,simulated
COOLR-SYN-0328,25.264477,94.104665,2.3,stable,sentinel1_synthetic,simulated
COOLR-SYN-0329,25.34904,91.882164,0.11,stable,sentinel1_synthetic,simulated
COOLR-SYN-0330,25.86254,90.521496,0.16,stable,sentinel1_synthetic,simulated
COOLR-SYN-0331,23.426179,92.650241,0.16,stable,sentinel1_synthetic,simulated
COOLR-SYN-0332,26.278165,94.186606,60.62,active,sentinel1_synthetic,simulated
COOLR-SYN-0333,27.240682,93.282786,2.1,stable,sentinel1_synthetic,simulated
COOLR-SYN-0334,23.914963,91.031509,2.72,stable,sentinel1_synthetic,simulated
COOLR-SYN-0335,27.193126,88.364493,2.14,stable,sentinel1_synthetic,simulated
COOLR-SYN-0336,26.630806,92.585235,0.6,stable,sentinel1_synthetic,simulated
COOLR-SYN-0337,26.589509,94.112975,3.81,stable,sentinel1_synthetic,simulated
COOLR-SYN-0338,25.896607,94.196367,14.84,creep,sentinel1_synthetic,simulated
COOLR-SYN-0339,25.076033,94.032156,0.06,stable,sentinel1_synthetic,simulated
COOLR-SYN-0340,25.636758,90.196353,3.8,creep,sentinel1_synthetic,simulated
COOLR-SYN-0341,27.36873,88.535613,4.71,stable,sentinel1_synthetic,simulated
COOLR-SYN-0342,23.011329,93.096156,2.52,stable,sentinel1_synthetic,simulated
COOLR-SYN-0343,23.644984,92.928216,2.16,stable,sentinel1_synthetic,simulated
COOLR-SYN-0344,24.745738,94.383847,2.4,stable,sentinel1_synthetic,simulated
COOLR-SYN-0345,26.237549,93.75698,19.73,creep,sentinel1_synthetic,simulated
COOLR-SYN-0346,23.427275,92.819983,2.51,stable,sentinel1_synthetic,simulated
COOLR-SYN-0347,25.65353,90.39576,3.4,stable,sentinel1_synthetic,simulated
COOLR-SYN-0348,23.969086,91.212328,3.19,stable,sentinel1_synthetic,simulated
COOLR-SYN-0349,27.334177,88.163037,3.05,stable,sentinel1_synthetic,simulated
COOLR-SYN-0350,28.032464,94.635195,2.83,stable,sentinel1_synthetic,simulated
COOLR-SYN-0351,23.204374,91.840291,20.64,creep,sentinel1_synthetic,simulated
COOLR-SYN-0352,26.147572,94.579899,11.51,creep,sentinel1_synthetic,simulated
COOLR-SYN-0353,23.565285,91.128566,0.03,stable,sentinel1_synthetic,simulated
COOLR-SYN-0354,26.181694,92.831952,2.97,stable,sentinel1_synthetic,simulated
COOLR-SYN-0355,27.183275,93.008145,3.58,stable,sentinel1_synthetic,simulated
COOLR-SYN-0356,26.307376,93.778406,26.24,creep,sentinel1_synthetic,simulated
COOLR-SYN-0357,23.725361,91.327159,2.67,stable,sentinel1_synthetic,simulated
COOLR-SYN-0358,23.805017,91.21718,3.69,stable,sentinel1_synthetic,simulated
COOLR-SYN-0359,25.911437,94.658203,19.97,creep,sentinel1_synthetic,simulated
COOLR-SYN-0360,23.101828,92.659419,3.11,stable,sentinel1_synthetic,simulated
COOLR-SYN-0361,25.136944,93.842672,4.21,stable,sentinel1_synthetic,simulated
COOLR-SYN-0362,26.068949,94.559202,1.7,stable,sentinel1_synthetic,simulated
COOLR-SYN-0363,27.426557,88.323191,4.62,stable,sentinel1_synthetic,simulated
COOLR-SYN-0364,27.517955,95.094257,0.5,stable,sentinel1_synthetic,simulated
COOLR-SYN-0365,25.193458,93.869163,13.93,creep,sentinel1_synthetic,simulated
COOLR-SYN-0366,24.607165,93.823423,29.72,active,sentinel1_synthetic,simulated
COOLR-SYN-0367,25.057259,92.102333,2.86,stable,sentinel1_synthetic,simulated
COOLR-SYN-0368,26.588308,94.036104,1.02,stable,sentinel1_synthetic,simulated
COOLR-SYN-0369,26.472068,94.100679,14.22,creep,sentinel1_synthetic,simulated
COOLR-SYN-0370,25.149052,91.238878,0.41,stable,sentinel1_synthetic,simulated
COOLR-SYN-0371,23.7858,91.035676,1.28,stable,sentinel1_synthetic,simulated
COOLR-SYN-0372,27.329449,88.69662,3.16,stable,sentinel1_synthetic,simulated
COOLR-SYN-0373,27.708692,88.330062,7.89,creep,sentinel1_synthetic,simulated
COOLR-SYN-0374,25.120036,91.368336,55.97,active,sentinel1_synthetic,simulated
COOLR-SYN-0375,25.212274,93.847802,1.0,stable,sentinel1_synthetic,simulated
COOLR-SYN-0376,26.491056,94.541312,11.03,creep,sentinel1_synthetic,simulated
COOLR-SYN-0377,23.852251,92.441076,19.85,creep,sentinel1_synthetic,simulated
COOLR-SYN-0378,23.491109,92.513273,2.18,stable,sentinel1_synthetic,simulated
COOLR-SYN-0379,27.506916,92.033154,16.22,creep,sentinel1_synthetic,simulated
COOLR-SYN-0380,25.639007,92.449569,1.6,stable,sentinel1_synthetic,simulated
COOLR-SYN-0381,27.605003,91.7562,3.09,stable,sentinel1_synthetic,simulated
COOLR-SYN-0382,25.446489,92.947694,5.58,creep,sentinel1_synthetic,simulated
COOLR-SYN-0383,26.370458,94.231615,0.22,stable,sentinel1_synthetic,simulated
COOLR-SYN-0384,24.751217,94.432181,0.72,stable,sentinel1_synthetic,simulated
COOLR-SYN-0385,26.569519,93.927218,16.98,creep,sentinel1_synthetic,simulated
COOLR-SYN-0386,25.441562,90.457033,24.39,creep,sentinel1_synthetic,simulated
COOLR-SYN-0387,25.237342,94.37202,16.74,creep,sentinel1_synthetic,simulated
COOLR-SYN-0388,26.560779,94.443532,1.27,stable,sentinel1_synthetic,simulated
COOLR-SYN-0389,26.185608,94.578075,2.76,stable,sentinel1_synthetic,simulated
COOLR-SYN-0390,26.532628,94.53688,2.17,stable,sentinel1_synthetic,simulated
COOLR-SYN-0391,27.873862,91.917674,20.16,creep,sentinel1_synthetic,simulated
COOLR-SYN-0392,27.580967,91.738933,15.4,creep,sentinel1_synthetic,simulated
COOLR-SYN-0393,23.755369,91.332443,12.59,creep,sentinel1_synthetic,simulated
COOLR-SYN-0394,26.027049,94.854326,1.81,stable,sentinel1_synthetic,simulated
COOLR-SYN-0395,25.264346,91.596465,55.45,active,sentinel1_synthetic,simulated
COOLR-SYN-0396,23.170667,92.56145,1.82,stable,sentinel1_synthetic,simulated
COOLR-SYN-0397,27.109436,94.927682,2.9,stable,sentinel1_synthetic,simulated
COOLR-SYN-0398,26.709383,92.988275,2.51,stable,sentinel1_synthetic,simulated
COOLR-SYN-0399,27.586511,88.793293,1.22,stable,sentinel1_synthetic,simulated
COOLR-SYN-0400,25.039514,92.399086,13.72,creep,sentinel1_synthetic,simulated
COOLR-SYN-0401,25.660488,92.819329,17.04,creep,sentinel1_synthetic,simulated
COOLR-SYN-0402,25.697971,91.442798,5.72,creep,sentinel1_synthetic,simulated
COOLR-SYN-0403,23.311937,92.70442,14.54,creep,sentinel1_synthetic,simulated
COOLR-SYN-0404,25.457742,91.389196,2.04,stable,sentinel1_synthetic,simulated
COOLR-SYN-0405,22.794008,92.710896,0.48,stable,sentinel1_synthetic,simulated
COOLR-SYN-0406,27.722245,91.733169,44.23,active,sentinel1_synthetic,simulated
COOLR-SYN-0407,24.948219,94.026896,0.3,stable,sentinel1_synthetic,simulated
COOLR-SYN-0408,25.926748,90.514395,0.94,stable,sentinel1_synthetic,simulated
COOLR-SYN-0409,24.708345,93.642326,0.07,stable,sentinel1_synthetic,simulated
COOLR-SYN-0410,23.917037,92.773283,1.11,stable,sentinel1_synthetic,simulated
COOLR-SYN-0411,23.126416,92.54227,1.69,stable,sentinel1_synthetic,simulated
COOLR-SYN-0412,25.206105,91.888713,4.26,stable,sentinel1_synthetic,simulated
COOLR-SYN-0413,27.161993,92.924412,3.37,stable,sentinel1_synthetic,simulated
COOLR-SYN-0414,25.682166,91.216671,3.79,stable,sentinel1_synthetic,simulated
COOLR-SYN-0415,25.542099,90.917154,22.63,active,sentinel1_synthetic,simulated
COOLR-SYN-0416,24.369156,93.99369,18.01,creep,sentinel1_synthetic,simulated
