event_id,latitude,longitude,date,trigger,event_type,severity,state,district,source_name,source_link,data_source,data_quality,license
COOLR-SYN-0530,27.531819,91.700023,2021-11-19,rain,translational_slide,small,Arunachal Pradesh,Tawang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0531,26.683657,93.982509,2015-07-10,earthquake,mudflow,small,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0532,27.760712,91.761075,2009-11-23,rain,rotational_slide,large,Arunachal Pradesh,Tawang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0533,26.765342,94.110247,2007-05-23,rain,rockfall,large,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0534,27.419989,95.311055,2020-09-14,rain,mudflow,small,Arunachal Pradesh,Lohit,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0535,23.448768,92.324079,2010-09-02,rain,mudflow,medium,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0536,23.493399,91.771735,2021-06-02,human_activity,mudflow,small,Tripura,Gomati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0537,23.429528,92.227148,2013-04-06,rain,rotational_slide,very_large,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0538,24.420344,93.718387,2019-04-14,rain,rockfall,medium,Manipur,Ukhrul,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0539,26.341869,93.935319,2013-09-01,unknown,mudflow,large,Assam,Dima Hasao,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0540,27.409343,95.020036,2014-06-17,rain,translational_slide,large,Arunachal Pradesh,Lohit,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0541,26.1812,93.80042,2018-11-24,rain,mudflow,medium,Assam,Karbi Anglong,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0542,24.728373,94.218188,2012-11-03,human_activity,mudflow,small,Manipur,Chandel,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0543,25.722035,91.068251,2018-08-09,monsoonal_rain,debris_flow,medium,Meghalaya,West Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0544,26.214876,93.858994,2020-07-12,earthquake,translational_slide,small,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0545,26.309903,94.461864,2020-07-01,rain_and_snowmelt,rotational_slide,medium,Assam,Dima Hasao,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0546,22.724975,93.099528,2020-08-06,unknown,mudflow,small,Mizoram,Lunglei,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0547,23.246717,92.580376,2018-05-18,unknown,rotational_slide,small,Mizoram,Aizawl,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0548,24.93817,94.188906,2016-07-04,human_activity,translational_slide,large,Manipur,Chandel,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0549,23.683236,92.679167,2018-09-03,earthquake,debris_flow,small,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0550,27.165817,88.820284,2014-08-06,earthquake,mudflow,medium,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0551,23.580982,91.061263,2021-04-06,rain_and_snowmelt,rotational_slide,small,Tripura,West Tripura,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0552,25.981115,90.35332,2022-01-09,rain,rotational_slide,medium,Meghalaya,South Garo Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0553,25.35624,92.778858,2008-07-01,rain,mudflow,small,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0554,25.028942,94.201246,2013-08-17,unknown,rotational_slide,medium,Manipur,Chandel,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0555,27.218025,88.374463,2018-07-09,monsoonal_rain,rockfall,medium,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0556,24.263756,93.776376,2009-03-15,rain,debris_flow,small,Manipur,Ukhrul,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0557,23.541095,91.174381,2009-06-02,earthquake,mudflow,medium,Tripura,West Tripura,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0558,27.561522,95.465349,2009-09-19,rain_and_snowmelt,mudflow,medium,Arunachal Pradesh,Lohit,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0559,27.786736,92.081999,2020-02-26,rain,translational_slide,medium,Arunachal Pradesh,Tawang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0560,26.07415,94.755254,2019-05-03,monsoonal_rain,translational_slide,small,Nagaland,Mokokchung,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0561,23.328432,92.62192,2018-08-15,rain,rockfall,medium,Mizoram,Aizawl,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0562,25.306038,91.539977,2020-08-26,rain_and_snowmelt,rotational_slide,large,Assam,Kamrup,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0563,26.999355,88.215394,2020-08-07,monsoonal_rain,rockfall,large,Sikkim,West Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0564,27.301544,88.526854,2014-01-05,rain_and_snowmelt,rockfall,medium,Sikkim,North Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0565,23.151146,92.828919,2020-07-03,earthquake,rockfall,very_large,Mizoram,Aizawl,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0566,26.198736,94.733845,2014-08-04,rain,mudflow,small,Nagaland,Kohima,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0567,24.822657,93.820907,2018-09-13,rain_and_snowmelt,translational_slide,large,Manipur,Chandel,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0568,23.606162,92.635478,2008-05-15,rain,mudflow,large,Mizoram,Aizawl,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0569,26.496275,94.455425,2008-06-22,rain,mudflow,large,Nagaland,Kohima,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0570,27.40985,88.865559,2017-08-27,human_activity,mudflow,very_large,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0571,26.437137,94.240355,2008-07-13,rain,rotational_slide,small,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0572,27.099328,93.286234,2012-08-01,rain,rotational_slide,small,Arunachal Pradesh,Papum Pare,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0573,22.786288,93.00703,2007-02-21,rain_and_snowmelt,rotational_slide,large,Mizoram,Lunglei,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0574,27.079252,88.35385,2021-07-10,rain,rotational_slide,small,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0575,26.584462,94.108131,2009-02-14,rain,translational_slide,large,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0576,27.190282,88.32347,2021-06-23,rain,rotational_slide,medium,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0577,26.012868,94.757337,2011-05-10,human_activity,rotational_slide,small,Nagaland,Kohima,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0578,27.533872,88.452709,2012-05-05,monsoonal_rain,rotational_slide,large,Sikkim,North Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0579,26.371009,94.123531,2022-07-24,human_activity,debris_flow,very_large,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0580,23.563457,91.557463,2008-11-15,rain,translational_slide,medium,Tripura,Gomati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0581,26.160478,94.753478,2017-08-14,rain_and_snowmelt,mudflow,large,Nagaland,Kohima,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0582,27.255664,92.908982,2021-10-16,human_activity,translational_slide,medium,Arunachal Pradesh,Papum Pare,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0583,27.226418,88.694536,2010-08-01,rain,rockfall,small,Sikkim,North Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0584,26.293242,93.048841,2022-06-16,rain_and_snowmelt,translational_slide,large,Arunachal Pradesh,East Kameng,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0585,28.335975,94.759324,2012-03-23,rain_and_snowmelt,mudflow,medium,Arunachal Pradesh,Upper Siang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0586,26.555074,94.444092,2011-03-24,unknown,debris_flow,small,Nagaland,Mokokchung,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0587,27.366209,88.532911,2008-03-01,rain,debris_flow,large,Sikkim,West Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0588,26.255983,93.777948,2018-08-04,rain,translational_slide,small,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0589,27.15281,94.972588,2015-06-11,human_activity,rotational_slide,large,Arunachal Pradesh,Lohit,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0590,26.134639,94.257956,2019-12-16,rain,translational_slide,small,Nagaland,Kohima,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0591,26.040895,93.760412,2013-06-24,human_activity,rockfall,small,Assam,Karbi Anglong,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0592,27.189662,88.388451,2010-08-22,rain,mudflow,large,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0593,26.064119,94.60236,2018-07-13,rain,translational_slide,large,Nagaland,Mokokchung,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0594,27.349646,91.894349,2014-07-06,earthquake,rotational_slide,medium,Arunachal Pradesh,Tawang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0595,27.071125,88.663972,2021-08-15,unknown,rockfall,medium,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0596,27.470713,88.196699,2011-07-21,monsoonal_rain,mudflow,medium,Sikkim,North Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0597,23.491833,91.50168,2017-07-10,rain,mudflow,small,Tripura,Gomati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0598,27.361511,88.498652,2012-10-25,unknown,debris_flow,large,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0599,27.014581,93.224798,2012-05-23,rain,mudflow,very_large,Arunachal Pradesh,Papum Pare,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0600,25.224041,92.319382,2021-09-16,human_activity,rockfall,large,Meghalaya,East Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0601,28.112643,94.685294,2018-02-26,monsoonal_rain,rotational_slide,medium,Arunachal Pradesh,Upper Siang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0602,25.572162,91.100001,2014-07-23,unknown,rotational_slide,small,Meghalaya,West Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0603,25.027207,94.354427,2012-11-09,earthquake,rotational_slide,large,Manipur,Senapati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0604,23.630795,92.278032,2018-06-03,rain_and_snowmelt,mudflow,small,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0605,23.510938,91.199569,2015-06-21,rain,debris_flow,medium,Tripura,West Tripura,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0606,26.71094,94.142614,2021-08-06,unknown,rockfall,medium,Assam,Dima Hasao,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0607,25.012653,92.190657,2019-07-15,unknown,rotational_slide,medium,Meghalaya,East Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0608,25.429955,90.308559,2014-08-27,rain_and_snowmelt,mudflow,medium,Meghalaya,South Garo Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0609,23.755569,91.837982,2017-08-04,rain,rotational_slide,small,Tripura,Gomati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0610,27.239779,92.988135,2007-08-10,unknown,translational_slide,small,Arunachal Pradesh,Papum Pare,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0611,26.956036,88.433866,2011-10-11,rain,rotational_slide,small,Sikkim,West Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0612,23.779595,91.566209,2009-03-01,rain,translational_slide,small,Tripura,West Tripura,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0613,22.669118,92.5582,2022-02-20,rain,rotational_slide,small,Mizoram,Lunglei,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0614,25.225025,91.139903,2013-09-22,unknown,translational_slide,large,Meghalaya,West Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0615,23.916243,91.591739,2016-07-22,human_activity,debris_flow,large,Tripura,West Tripura,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0616,27.309331,95.144225,2015-07-18,rain,debris_flow,medium,Arunachal Pradesh,Lohit,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0617,23.840156,92.278599,2018-06-11,human_activity,mudflow,small,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0618,25.807423,93.639864,2009-09-19,rain,translational_slide,small,Assam,Karbi Anglong,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0619,24.792144,94.374345,2016-06-07,earthquake,debris_flow,small,Manipur,Chandel,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0620,26.096514,93.836676,2010-08-10,rain,translational_slide,medium,Assam,Karbi Anglong,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0621,25.062097,92.105496,2018-07-13,human_activity,translational_slide,large,Meghalaya,East Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0622,24.650835,94.135455,2010-11-06,rain,translational_slide,small,Manipur,Ukhrul,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0623,25.666589,92.4939,2012-12-03,rain,rotational_slide,medium,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0624,25.854687,90.079757,2013-08-03,monsoonal_rain,mudflow,medium,Meghalaya,South Garo Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0625,24.209733,93.895609,2012-09-17,rain,debris_flow,medium,Manipur,Ukhrul,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0626,23.85158,92.303249,2015-08-23,rain,rotational_slide,medium,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0627,25.964229,93.756573,2011-06-13,human_activity,translational_slide,large,Assam,Karbi Anglong,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0628,24.627455,94.211364,2012-10-01,unknown,debris_flow,medium,Manipur,Senapati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0629,27.574005,95.109408,2012-08-27,unknown,rockfall,medium,Arunachal Pradesh,Lohit,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0630,26.324139,94.993751,2019-07-19,rain_and_snowmelt,rotational_slide,small,Nagaland,Mokokchung,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0631,23.762416,92.512523,2020-09-06,earthquake,rockfall,medium,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0632,25.686806,90.818702,2013-09-17,rain,rockfall,small,Meghalaya,West Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0633,23.42553,91.820388,2007-06-04,rain,debris_flow,small,Tripura,Gomati,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0634,23.679161,92.850484,2022-07-15,human_activity,translational_slide,medium,Mizoram,Aizawl,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0635,25.857236,93.83565,2020-06-05,rain,rockfall,medium,Assam,Karbi Anglong,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0636,26.303123,92.85648,2021-06-05,rain,translational_slide,large,Arunachal Pradesh,East Kameng,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0637,23.745622,92.222176,2016-06-08,rain,mudflow,large,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0638,25.694635,91.113104,2008-06-22,rain,debris_flow,small,Meghalaya,West Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0639,26.184486,93.078883,2015-02-07,rain,translational_slide,medium,Arunachal Pradesh,East Kameng,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0640,25.359574,92.66241,2010-07-20,rain_and_snowmelt,rotational_slide,medium,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0641,24.925309,93.898238,2021-12-09,unknown,debris_flow,medium,Manipur,Chandel,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0642,27.806126,94.76396,2019-05-07,rain,rockfall,large,Arunachal Pradesh,Upper Siang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0643,26.011311,94.460117,2015-07-24,rain,rockfall,small,Nagaland,Mokokchung,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0644,26.225405,94.013187,2022-08-08,rain,rockfall,large,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0645,26.53873,92.55195,2016-08-10,unknown,rockfall,small,Arunachal Pradesh,East Kameng,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0646,27.256057,93.02384,2017-03-25,rain,debris_flow,small,Arunachal Pradesh,Papum Pare,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0647,25.390662,92.474974,2011-08-24,rain,rockfall,medium,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0648,27.41575,95.376631,2017-07-21,rain,rockfall,small,Arunachal Pradesh,Lohit,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0649,27.029681,88.806993,2012-06-08,human_activity,mudflow,large,Sikkim,East Sikkim,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0650,23.515137,92.328599,2011-08-16,monsoonal_rain,mudflow,large,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0651,26.637152,94.162707,2010-05-15,earthquake,rotational_slide,small,Nagaland,Dimapur,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0652,25.338037,92.742987,2007-04-03,rain,rockfall,large,Assam,Cachar,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0653,25.294123,90.712776,2018-08-12,unknown,rockfall,small,Meghalaya,West Khasi Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0654,25.101144,91.58297,2020-10-03,rain,translational_slide,medium,Assam,Kamrup,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0655,23.692433,92.795186,2013-08-21,rain,rockfall,small,Mizoram,Champhai,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0656,25.54132,91.400009,2014-06-01,rain,rockfall,medium,Assam,Kamrup,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0657,25.407652,91.5164,2020-08-07,monsoonal_rain,rotational_slide,small,Assam,Kamrup,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0658,25.440759,91.178581,2007-09-06,rain,debris_flow,medium,Assam,Kamrup,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0659,28.333531,94.536014,2019-05-12,rain_and_snowmelt,translational_slide,medium,Arunachal Pradesh,Upper Siang,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0660,25.488789,90.406297,2015-08-08,rain,mudflow,large,Meghalaya,South Garo Hills,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
COOLR-SYN-0661,25.081773,93.809236,2022-09-06,rain,mudflow,small,Manipur,Chandel,NASA COOLR (synthetic NER),,nasa_coolr_synthetic,simulated,NASA Open Data (synthetic representation only)
