canonical_event_id,latitude,longitude,date,state,district,event_type,trigger,severity,data_source,data_quality,landslide_event,rainfall_1h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_48h,rainfall_7d,rainfall_intensity,rainfall_data_source,elevation,slope,aspect,curvature,terrain_ruggedness,soil_moisture,soil_texture,soil_ph,soil_organic_carbon,ndvi,land_cover,ground_displacement,historical_landslide_frequency,historical_landslide_distance,population_exposure,infrastructure_exposure,distance_to_road,distance_to_river,is_ner
CE-00096,27.060075,92.870819,2000-08-16,Arunachal Pradesh,Papum Pare,rotational_slide,rain,high,isro_atlas_synthetic,simulated,1,2.39,10.17,6.87,30.0,50.36,53.04,2.386,gpm_synthetic,,,,,,,,,,,,,5,0.0,317.0,17.04,0.8,1.88,1
CE-00097,25.331372,91.136469,2013-06-24,Meghalaya,West Khasi Hills,rotational_slide,rain_and_snowmelt,very_high,isro_atlas_synthetic,simulated,1,0.75,6.37,6.16,30.25,31.25,42.15,0.746,gpm_synthetic,,,,,,,,,,,,,15,0.0,437.0,5.87,1.13,0.04,1
CE-00098,27.130768,88.45658,2022-10-09,Sikkim,West Sikkim,rockfall,rain,medium,isro_atlas_synthetic,simulated,1,0.27,0.34,0.58,5.99,9.82,30.73,0.271,gpm_synthetic,,,,,,,,,,,,,16,0.0,33.0,10.94,4.47,4.36,1
CE-00099,22.689054,92.564917,2005-01-10,Mizoram,Lunglei,translational_slide,unknown,low,isro_atlas_synthetic,simulated,1,0.2,0.01,7.68,17.31,29.63,37.69,0.195,gpm_synthetic,,,,,,,,,,,,,8,0.0,906.0,2.58,3.13,3.0,1
CE-00100,26.008577,94.09501,2016-05-17,Assam,Karbi Anglong,translational_slide,human_activity,low,isro_atlas_synthetic,simulated,1,5.64,5.39,12.93,33.98,56.07,119.81,5.636,gpm_synthetic,,,,,,,,,,,,,2,0.0,33.0,3.77,1.85,1.78,1
CE-00101,26.545887,94.452004,2010-12-01,Nagaland,Mokokchung,rockfall,rain,medium,isro_atlas_synthetic,simulated,1,0.17,1.01,1.32,12.44,15.01,15.42,0.17,gpm_synthetic,,,,,,,,,,,,,15,0.0,20.0,4.19,1.94,2.51,1
CE-00102,27.3181,95.260896,2020-03-08,Arunachal Pradesh,Lohit,debris_flow,rain,medium,isro_atlas_synthetic,simulated,1,0.4,1.33,8.42,17.97,22.57,26.73,0.397,gpm_synthetic,,,,,,,,,,,,,6,0.0,99.0,3.22,0.09,4.53,1
CE-00103,23.25908,91.647857,2018-10-07,Tripura,Gomati,translational_slide,human_activity,low,isro_atlas_synthetic,simulated,1,2.63,0.87,19.19,20.16,27.65,46.92,2.626,gpm_synthetic,,,,,,,,,,,,,7,0.0,1026.0,7.9,1.05,4.81,1
CE-00104,25.58881,91.112885,2007-09-16,Meghalaya,West Khasi Hills,debris_flow,rain_and_snowmelt,very_high,isro_atlas_synthetic,simulated,1,5.38,20.52,8.76,48.1,141.72,325.81,5.385,gpm_synthetic,,,,,,,,,,,,,14,0.0,50.0,8.13,3.88,0.96,1
CE-00105,23.948014,91.310115,1998-04-12,Tripura,West Tripura,translational_slide,rain,high,isro_atlas_synthetic,simulated,1,0.17,0.27,0.22,1.22,3.31,5.36,0.168,gpm_synthetic,,,,,,,,,,,,,7,0.0,750.0,4.78,0.13,2.66,1
CE-00106,25.530775,91.939221,2001-10-06,Meghalaya,East Khasi Hills,rockfall,rain,very_high,isro_atlas_synthetic,simulated,1,1.79,20.61,25.31,51.43,53.82,83.41,1.791,gpm_synthetic,,,,,,,,,,,,,2,0.0,587.0,17.55,6.41,6.46,1
CE-00107,27.689183,88.339526,2016-09-14,Sikkim,North Sikkim,rotational_slide,unknown,high,isro_atlas_synthetic,simulated,1,0.45,1.46,2.42,14.44,30.69,41.03,0.455,gpm_synthetic,,,,,,,,,,,,,8,0.0,574.0,2.8,1.75,0.29,1
CE-00108,25.201987,94.282786,2000-04-22,Manipur,Chandel,rotational_slide,unknown,low,isro_atlas_synthetic,simulated,1,8.54,13.27,14.37,57.94,76.93,108.69,8.535,gpm_synthetic,,,,,,,,,,,,,9,0.0,76.0,0.66,0.12,2.2,1
CE-00109,26.438572,94.309656,2022-07-24,Assam,Dima Hasao,rockfall,human_activity,low,isro_atlas_synthetic,simulated,1,5.15,4.58,21.22,32.97,37.95,82.35,5.15,gpm_synthetic,,,,,,,,,,,,,18,0.0,3429.0,1.08,0.67,1.84,1
CE-00110,24.550887,94.117691,2008-06-13,Manipur,Ukhrul,rockfall,rain,medium,isro_atlas_synthetic,simulated,1,4.97,0.05,28.53,94.07,117.65,328.89,4.97,gpm_synthetic,,,,,,,,,,,,,8,0.0,172.0,9.18,2.94,0.12,1
CE-00111,25.492281,91.319739,2002-06-26,Assam,Kamrup,rotational_slide,unknown,low,isro_atlas_synthetic,simulated,1,0.67,11.48,6.45,18.02,22.52,109.34,0.674,gpm_synthetic,,,,,,,,,,,,,9,0.0,265.0,2.08,0.81,1.03,1
CE-00112,25.251044,91.242883,2004-07-15,Assam,Kamrup,debris_flow,rain,low,isro_atlas_synthetic,simulated,1,0.57,20.65,7.1,48.56,52.69,124.75,0.574,gpm_synthetic,,,,,,,,,,,,,8,0.0,1043.0,4.88,3.59,0.7,1
CE-00113,27.37626,95.197753,2021-06-03,Arunachal Pradesh,Lohit,rockfall,unknown,low,isro_atlas_synthetic,simulated,1,2.07,14.14,21.47,49.63,83.27,412.19,2.074,gpm_synthetic,,,,,,,,,,,,,5,0.0,534.0,3.91,0.99,0.27,1
CE-00114,26.542284,94.941183,2020-04-26,Nagaland,Mokokchung,mudflow,rain,low,isro_atlas_synthetic,simulated,1,0.44,3.42,0.5,17.0,22.39,59.78,0.438,gpm_synthetic,,,,,,,,,,,,,4,0.0,61.0,1.93,3.9,1.11,1
CE-00115,25.172898,94.158378,2000-05-15,Manipur,Chandel,rotational_slide,rain,low,isro_atlas_synthetic,simulated,1,1.24,5.16,6.15,19.38,26.97,42.17,1.24,gpm_synthetic,,,,,,,,,,,,,4,0.0,39.0,3.19,1.71,1.75,1
CE-00116,24.917565,94.298016,2012-07-11,Manipur,Senapati,debris_flow,unknown,high,isro_atlas_synthetic,simulated,1,1.65,2.31,69.21,76.15,169.36,503.45,1.654,gpm_synthetic,,,,,,,,,,,,,11,0.0,158.0,3.45,5.9,2.14,1
CE-00117,23.210328,92.898061,2021-06-03,Mizoram,Aizawl,translational_slide,rain,high,isro_atlas_synthetic,simulated,1,0.25,0.84,0.28,2.96,3.66,6.19,0.254,gpm_synthetic,,,,,,,,,,,,,4,0.0,704.0,5.35,0.43,0.24,1
CE-00118,27.972629,94.805123,2009-10-23,Arunachal Pradesh,Upper Siang,rotational_slide,earthquake,low,isro_atlas_synthetic,simulated,1,0.07,0.27,0.53,2.31,3.6,4.35,0.068,gpm_synthetic,,,,,,,,,,,,,8,0.0,82.0,4.99,0.75,1.34,1
CE-00119,25.230627,91.62001,2004-09-24,Assam,Kamrup,rockfall,rain_and_snowmelt,medium,isro_atlas_synthetic,simulated,1,0.21,1.69,14.96,14.0,21.54,26.27,0.211,gpm_synthetic,,,,,,,,,,,,,5,0.0,60.0,1.49,1.88,0.23,1
CE-00120,24.467282,93.715877,2011-12-04,Manipur,Ukhrul,mudflow,monsoonal_rain,medium,isro_atlas_synthetic,simulated,1,0.83,24.97,0.74,13.66,23.91,46.04,0.832,gpm_synthetic,,,,,,,,,,,,,9,0.0,252.0,3.71,1.27,3.84,1
CE-00121,24.653859,94.276592,2011-05-01,Manipur,Senapati,debris_flow,rain,very_high,isro_atlas_synthetic,simulated,1,0.01,72.34,18.58,117.42,200.4,357.98,0.01,gpm_synthetic,,,,,,,,,,,,,9,0.0,20.0,0.03,1.56,0.04,1
CE-00122,28.050226,94.715943,2009-12-06,Arunachal Pradesh,Upper Siang,mudflow,unknown,high,isro_atlas_synthetic,simulated,1,0.11,0.24,1.33,9.99,10.22,35.66,0.113,gpm_synthetic,,,,,,,,,,,,,11,0.0,1551.0,2.96,6.6,0.53,1
CE-00123,27.510333,88.520694,2001-07-02,Sikkim,East Sikkim,translational_slide,human_activity,high,isro_atlas_synthetic,simulated,1,1.14,4.82,3.6,23.7,28.78,32.97,1.138,gpm_synthetic,,,,,,,,,,,,,19,0.0,1642.0,0.42,1.57,2.65,1
CE-00124,22.755977,93.011892,2017-08-12,Mizoram,Lunglei,rotational_slide,monsoonal_rain,low,isro_atlas_synthetic,simulated,1,2.64,5.16,15.07,95.3,118.37,235.6,2.637,gpm_synthetic,,,,,,,,,,,,,6,0.0,450.0,6.08,3.98,2.96,1
CE-00125,27.479131,88.214515,1999-08-05,Sikkim,North Sikkim,debris_flow,monsoonal_rain,medium,isro_atlas_synthetic,simulated,1,5.93,2.66,24.75,48.43,67.89,102.02,5.93,gpm_synthetic,,,,,,,,,,,,,9,0.0,1510.0,0.52,1.36,0.98,1
CE-00126,24.48055,93.979976,2016-08-17,Manipur,Ukhrul,rotational_slide,rain,very_high,isro_atlas_synthetic,simulated,1,8.87,71.76,19.33,105.98,239.41,335.14,8.867,gpm_synthetic,,,,,,,,,,,,,6,0.0,324.0,0.94,1.49,3.69,1
CE-00127,27.473004,94.970127,2014-11-13,Arunachal Pradesh,Lohit,rockfall,monsoonal_rain,high,isro_atlas_synthetic,simulated,1,0.11,0.51,0.17,1.17,1.72,1.83,0.112,gpm_synthetic,,,,,,,,,,,,,5,0.0,2380.0,0.01,2.71,1.21,1
CE-00128,26.40124,94.223768,2014-09-10,Nagaland,Dimapur,mudflow,earthquake,medium,isro_atlas_synthetic,simulated,1,2.35,37.73,0.83,36.62,75.38,159.57,2.351,gpm_synthetic,,,,,,,,,,,,,17,0.0,35.0,1.27,1.54,5.88,1
CE-00129,23.603543,92.65965,2010-07-18,Mizoram,Aizawl,rotational_slide,rain_and_snowmelt,medium,isro_atlas_synthetic,simulated,1,0.27,0.88,1.18,5.29,11.64,23.02,0.275,gpm_synthetic,,,,,,,,,,,,,15,0.0,188.0,10.37,0.6,3.48,1
CE-00130,27.383745,88.677759,2000-01-18,Sikkim,East Sikkim,mudflow,rain,low,isro_atlas_synthetic,simulated,1,6.42,13.4,26.52,20.54,58.13,135.84,6.425,gpm_synthetic,,,,,,,,,,,,,12,0.0,1102.0,0.23,1.47,0.72,1
CE-00131,23.67334,91.383925,2019-06-04,Tripura,West Tripura,rockfall,rain,low,isro_atlas_synthetic,simulated,1,0.4,2.15,4.49,10.96,20.97,41.43,0.402,gpm_synthetic,,,,,,,,,,,,,14,0.0,15.0,7.59,4.8,0.16,1
CE-00132,27.051261,88.32104,2020-12-19,Sikkim,West Sikkim,translational_slide,rain,medium,isro_atlas_synthetic,simulated,1,0.75,1.21,3.65,8.62,12.76,27.88,0.75,gpm_synthetic,,,,,,,,,,,,,12,0.0,1217.0,1.02,2.49,2.72,1
CE-00133,28.338064,94.649838,2006-02-19,Arunachal Pradesh,Upper Siang,translational_slide,rain,medium,isro_atlas_synthetic,simulated,1,0.01,0.01,0.93,0.77,1.1,2.94,0.009,gpm_synthetic,,,,,,,,,,,,,4,0.0,174.0,4.81,0.86,2.29,1
CE-00134,25.017969,94.576992,2009-08-09,Manipur,Senapati,rotational_slide,human_activity,medium,isro_atlas_synthetic,simulated,1,2.13,10.8,22.58,68.43,113.96,327.49,2.134,gpm_synthetic,,,,,,,,,,,,,7,0.0,403.0,0.01,1.5,0.9,1
CE-00135,27.506336,88.811937,2004-12-23,Sikkim,East Sikkim,mudflow,unknown,high,isro_atlas_synthetic,simulated,1,0.07,0.17,0.59,3.57,3.76,21.9,0.073,gpm_synthetic,,,,,,,,,,,,,4,0.0,695.0,3.17,0.88,0.02,1
CE-00136,27.278226,95.070113,2010-06-18,Arunachal Pradesh,Lohit,rotational_slide,earthquake,low,isro_atlas_synthetic,simulated,1,4.36,59.49,5.72,189.84,283.63,1167.59,4.355,gpm_synthetic,,,,,,,,,,,,,9,0.0,163.0,3.67,5.16,0.63,1
CE-00137,26.258028,94.080285,2003-01-05,Assam,Karbi Anglong,rotational_slide,unknown,low,isro_atlas_synthetic,simulated,1,0.01,0.53,1.85,2.45,2.64,5.15,0.012,gpm_synthetic,,,,,,,,,,,,,18,0.0,1389.0,6.09,10.88,1.62,1
CE-00138,25.637168,92.507852,2001-12-11,Assam,Cachar,mudflow,rain,low,isro_atlas_synthetic,simulated,1,0.23,0.04,0.21,1.1,1.2,6.01,0.235,gpm_synthetic,,,,,,,,,,,,,10,0.0,1.0,2.56,3.83,3.98,1
CE-00139,24.71645,94.140411,2013-05-02,Manipur,Ukhrul,rockfall,rain,high,isro_atlas_synthetic,simulated,1,0.55,8.15,13.7,19.9,21.26,49.99,0.546,gpm_synthetic,,,,,,,,,,,,,9,0.0,35.0,3.6,8.97,0.52,1
CE-00140,26.305922,94.366265,2014-07-05,Assam,Dima Hasao,rockfall,earthquake,medium,isro_atlas_synthetic,simulated,1,2.9,22.02,3.9,131.08,131.39,146.7,2.903,gpm_synthetic,,,,,,,,,,,,,6,0.0,295.0,3.9,1.53,1.88,1
CE-00141,26.546021,94.949711,2014-04-14,Nagaland,Mokokchung,debris_flow,monsoonal_rain,high,isro_atlas_synthetic,simulated,1,0.01,1.28,3.3,4.47,4.86,5.13,0.011,gpm_synthetic,,,,,,,,,,,,,4,0.0,1414.0,7.25,3.11,1.34,1
CE-00142,26.062388,93.67571,2009-07-19,Assam,Karbi Anglong,translational_slide,rain,high,isro_atlas_synthetic,simulated,1,23.44,5.69,146.46,278.15,286.54,568.16,23.444,gpm_synthetic,,,,,,,,,,,,,5,0.0,556.0,8.49,5.71,0.37,1
CE-00143,23.710773,91.42441,2008-08-22,Tripura,West Tripura,rockfall,rain,high,isro_atlas_synthetic,simulated,1,8.49,22.92,2.85,209.37,234.05,241.98,8.486,gpm_synthetic,,,,,,,,,,,,,15,0.0,250.0,0.96,3.88,11.01,1
CE-00144,27.026763,88.31692,2000-03-02,Sikkim,West Sikkim,debris_flow,rain_and_snowmelt,low,isro_atlas_synthetic,simulated,1,0.01,0.01,0.08,0.89,1.9,3.33,0.012,gpm_synthetic,,,,,,,,,,,,,13,0.0,16.0,4.27,2.81,0.6,1
CE-00145,27.376129,95.361564,1998-05-05,Arunachal Pradesh,Lohit,rockfall,rain,high,isro_atlas_synthetic,simulated,1,0.26,3.23,17.81,28.45,37.32,151.75,0.258,gpm_synthetic,,,,,,,,,,,,,8,0.0,1570.0,1.6,3.8,2.35,1
CE-00146,24.796378,94.047241,2018-06-20,Manipur,Chandel,rockfall,earthquake,high,isro_atlas_synthetic,simulated,1,0.07,1.18,9.05,7.43,10.98,11.03,0.071,gpm_synthetic,,,,,,,,,,,,,5,0.0,185.0,5.5,7.26,0.44,1
CE-00147,26.133952,94.359595,2009-09-06,Nagaland,Kohima,translational_slide,rain,low,isro_atlas_synthetic,simulated,1,0.4,3.56,88.4,74.65,105.3,360.65,0.395,gpm_synthetic,,,,,,,,,,,,,8,0.0,488.0,0.09,0.18,0.69,1
CE-00148,26.561554,92.749253,2002-05-27,Arunachal Pradesh,East Kameng,debris_flow,rain_and_snowmelt,medium,isro_atlas_synthetic,simulated,1,0.07,0.03,1.04,3.07,5.03,6.9,0.071,gpm_synthetic,,,,,,,,,,,,,7,0.0,1278.0,3.31,4.1,0.1,1
CE-00149,26.637798,92.986429,2019-06-06,Arunachal Pradesh,East Kameng,mudflow,rain,medium,isro_atlas_synthetic,simulated,1,2.06,25.03,88.98,153.87,156.19,234.02,2.06,gpm_synthetic,,,,,,,,,,,,,8,0.0,1351.0,1.15,0.79,1.61,1
CE-00150,27.625454,91.964273,2012-02-20,Arunachal Pradesh,Tawang,mudflow,human_activity,low,isro_atlas_synthetic,simulated,1,0.26,5.51,9.7,6.65,10.32,13.32,0.263,gpm_synthetic,,,,,,,,,,,,,9,0.0,97.0,3.11,2.14,2.7,1
CE-00151,22.859328,92.928955,2004-08-23,Mizoram,Lunglei,translational_slide,rain,medium,isro_atlas_synthetic,simulated,1,0.71,6.17,0.24,42.25,47.21,181.82,0.707,gpm_synthetic,,,,,,,,,,,,,9,0.0,680.0,0.53,1.37,1.63,1
CE-00152,26.432048,92.888326,2005-01-02,Arunachal Pradesh,East Kameng,rotational_slide,rain,low,isro_atlas_synthetic,simulated,1,0.07,6.16,3.11,22.57,42.33,135.01,0.07,gpm_synthetic,,,,,,,,,,,,,4,0.0,980.0,4.38,0.54,0.58,1
CE-00153,26.495132,94.684978,2002-12-13,Nagaland,Mokokchung,rockfall,rain,low,isro_atlas_synthetic,simulated,1,0.3,0.26,8.27,17.23,33.91,49.9,0.299,gpm_synthetic,,,,,,,,,,,,,10,0.0,1054.0,4.34,8.56,3.76,1
CE-00154,25.389764,91.957046,2002-06-03,Meghalaya,East Khasi Hills,rotational_slide,rain,medium,isro_atlas_synthetic,simulated,1,13.1,10.15,178.38,115.94,116.57,375.12,13.101,gpm_synthetic,,,,,,,,,,,,,8,0.0,197.0,1.39,10.46,4.62,1
CE-00155,22.810199,92.730379,2019-07-02,Mizoram,Lunglei,mudflow,human_activity,low,isro_atlas_synthetic,simulated,1,0.24,10.73,44.11,35.4,38.76,96.66,0.242,gpm_synthetic,,,,,,,,,,,,,8,0.0,1359.0,0.66,5.52,0.61,1
CE-00156,26.514833,94.499916,2020-05-03,Nagaland,Mokokchung,rotational_slide,rain,medium,isro_atlas_synthetic,simulated,1,0.01,3.19,2.39,30.8,75.51,118.1,0.012,gpm_synthetic,,,,,,,,,,,,,15,0.0,618.0,13.58,5.37,1.89,1
CE-00157,23.659904,91.61303,2016-03-27,Tripura,Gomati,debris_flow,rain,medium,isro_atlas_synthetic,simulated,1,0.04,1.56,0.61,1.82,2.8,13.1,0.04,gpm_synthetic,,,,,,,,,,,,,6,0.0,546.0,1.41,1.24,1.58,1
CE-00158,27.453095,95.035171,2012-08-27,Arunachal Pradesh,Lohit,rockfall,monsoonal_rain,medium,isro_atlas_synthetic,simulated,1,3.02,23.07,31.78,75.94,195.05,292.04,3.018,gpm_synthetic,,,,,,,,,,,,,9,0.0,2317.0,7.06,2.82,4.95,1
CE-00159,26.342376,94.514026,2007-06-09,Nagaland,Mokokchung,translational_slide,rain,low,isro_atlas_synthetic,simulated,1,7.69,19.95,173.59,131.89,136.66,545.76,7.693,gpm_synthetic,,,,,,,,,,,,,12,0.0,736.0,0.53,8.39,2.82,1
CE-00160,23.354335,92.66576,2006-11-18,Mizoram,Aizawl,translational_slide,rain,very_high,isro_atlas_synthetic,simulated,1,0.56,0.12,10.66,18.62,30.87,56.1,0.559,gpm_synthetic,,,,,,,,,,,,,9,0.0,174.0,3.56,0.49,1.76,1
CE-00161,26.133967,93.880909,2009-08-18,Assam,Karbi Anglong,mudflow,rain,low,isro_atlas_synthetic,simulated,1,0.93,7.17,19.25,25.23,55.82,80.75,0.93,gpm_synthetic,,,,,,,,,,,,,10,0.0,435.0,0.3,11.22,3.43,1
CE-00162,25.333031,91.111557,2000-06-11,Meghalaya,West Khasi Hills,translational_slide,unknown,medium,isro_atlas_synthetic,simulated,1,1.71,68.09,39.17,115.99,157.57,422.47,1.709,gpm_synthetic,,,,,,,,,,,,,13,0.0,76.0,16.05,1.53,0.15,1
CE-00163,25.713752,91.048697,2018-03-19,Meghalaya,West Khasi Hills,mudflow,rain,very_high,isro_atlas_synthetic,simulated,1,0.14,0.24,0.2,1.42,2.25,9.05,0.141,gpm_synthetic,,,,,,,,,,,,,8,0.0,277.0,36.06,1.93,1.2,1
CE-00164,26.952309,88.069271,2012-08-19,Sikkim,West Sikkim,rockfall,unknown,low,isro_atlas_synthetic,simulated,1,1.06,3.56,102.56,163.18,200.98,498.49,1.062,gpm_synthetic,,,,,,,,,,,,,1,0.0,1036.0,14.27,6.77,1.21,1
CE-00165,25.482879,92.452737,2010-07-22,Assam,Cachar,mudflow,rain,high,isro_atlas_synthetic,simulated,1,2.18,52.23,24.5,152.63,168.07,426.19,2.181,gpm_synthetic,,,,,,,,,,,,,5,0.0,194.0,13.26,0.6,6.32,1
CE-00166,27.930294,94.837454,2004-08-14,Arunachal Pradesh,Upper Siang,debris_flow,monsoonal_rain,very_high,isro_atlas_synthetic,simulated,1,8.97,88.55,81.26,186.02,210.71,376.74,8.971,gpm_synthetic,,,,,,,,,,,,,7,0.0,189.0,1.42,0.94,2.04,1
CE-00167,27.547136,88.589074,2002-04-11,Sikkim,North Sikkim,rotational_slide,rain_and_snowmelt,high,isro_atlas_synthetic,simulated,1,1.3,30.46,31.81,115.41,215.96,349.78,1.299,gpm_synthetic,,,,,,,,,,,,,10,0.0,2786.0,0.46,1.47,3.14,1
CE-00168,22.953606,92.76249,2022-07-10,Mizoram,Lunglei,mudflow,unknown,low,isro_atlas_synthetic,simulated,1,1.5,0.47,14.96,18.71,60.94,61.4,1.502,gpm_synthetic,,,,,,,,,,,,,4,0.0,763.0,2.11,3.81,4.75,1
CE-00169,28.001898,94.887167,2005-08-01,Arunachal Pradesh,Upper Siang,rotational_slide,human_activity,medium,isro_atlas_synthetic,simulated,1,0.35,1.52,42.56,38.42,60.89,98.17,0.354,gpm_synthetic,,,,,,,,,,,,,9,0.0,1278.0,1.26,1.38,3.11,1
CE-00170,22.838367,92.859357,2014-07-02,Mizoram,Lunglei,mudflow,rain,medium,isro_atlas_synthetic,simulated,1,0.27,2.9,1.21,4.22,5.45,11.63,0.271,gpm_synthetic,,,,,,,,,,,,,9,0.0,792.0,1.56,9.35,4.31,1
CE-00171,25.622071,90.098405,2002-07-26,Meghalaya,South Garo Hills,rotational_slide,monsoonal_rain,high,isro_atlas_synthetic,simulated,1,1.67,20.31,17.37,42.76,57.17,95.46,1.671,gpm_synthetic,,,,,,,,,,,,,4,0.0,596.0,11.55,0.91,2.98,1
CE-00172,23.585705,92.767117,2014-07-12,Mizoram,Aizawl,rockfall,earthquake,low,isro_atlas_synthetic,simulated,1,0.72,4.35,1.08,12.15,16.26,51.85,0.715,gpm_synthetic,,,,,,,,,,,,,6,0.0,273.0,4.13,3.96,0.84,1
CE-00173,25.0702,92.202899,2021-11-09,Meghalaya,East Khasi Hills,rockfall,monsoonal_rain,low,isro_atlas_synthetic,simulated,1,0.22,2.9,9.9,10.15,15.6,51.96,0.223,gpm_synthetic,,,,,,,,,,,,,5,0.0,577.0,0.05,0.33,0.83,1
CE-00174,26.979912,88.467354,2000-08-05,Sikkim,West Sikkim,mudflow,earthquake,very_high,isro_atlas_synthetic,simulated,1,7.74,15.81,52.07,74.33,102.03,180.08,7.741,gpm_synthetic,,,,,,,,,,,,,9,0.0,186.0,3.1,1.03,0.48,1
CE-00175,26.081559,94.934376,2009-06-09,Nagaland,Mokokchung,debris_flow,monsoonal_rain,low,isro_atlas_synthetic,simulated,1,1.08,1.94,0.77,19.68,46.17,50.23,1.082,gpm_synthetic,,,,,,,,,,,,,5,0.0,71.0,0.67,0.62,1.7,1
CE-00176,23.803922,92.66501,2019-10-27,Mizoram,Champhai,translational_slide,rain,very_high,isro_atlas_synthetic,simulated,1,0.3,4.51,0.81,37.26,53.53,132.83,0.3,gpm_synthetic,,,,,,,,,,,,,7,0.0,1116.0,11.02,2.39,4.9,1
CE-00177,26.121748,94.099461,2011-09-27,Assam,Karbi Anglong,rotational_slide,rain_and_snowmelt,medium,isro_atlas_synthetic,simulated,1,3.43,8.89,6.9,27.33,50.04,50.56,3.429,gpm_synthetic,,,,,,,,,,,,,3,0.0,269.0,4.18,0.41,0.84,1
CE-00178,26.045753,93.694877,2007-09-03,Assam,Karbi Anglong,debris_flow,monsoonal_rain,medium,isro_atlas_synthetic,simulated,1,1.33,1.66,18.19,54.36,69.48,137.94,1.33,gpm_synthetic,,,,,,,,,,,,,5,0.0,226.0,0.55,1.64,2.53,1
CE-00179,27.128762,95.05291,1998-06-27,Arunachal Pradesh,Lohit,translational_slide,monsoonal_rain,medium,isro_atlas_synthetic,simulated,1,1.06,0.06,0.95,5.66,17.5,21.06,1.065,gpm_synthetic,,,,,,,,,,,,,6,0.0,532.0,11.1,12.74,0.29,1
CE-00180,27.874559,94.526801,2003-06-02,Arunachal Pradesh,Upper Siang,rockfall,monsoonal_rain,medium,isro_atlas_synthetic,simulated,1,0.65,1.66,10.57,7.67,13.57,35.54,0.654,gpm_synthetic,,,,,,,,,,,,,5,0.0,811.0,4.44,4.9,2.59,1
CE-00181,23.550934,92.650292,2013-10-17,Mizoram,Champhai,debris_flow,rain,very_high,isro_atlas_synthetic,simulated,1,0.42,2.28,5.55,4.01,6.2,7.83,0.419,gpm_synthetic,,,,,,,,,,,,,13,0.0,34.0,5.33,0.43,0.03,1
CE-00182,25.268921,92.322847,2003-09-11,Meghalaya,East Khasi Hills,rotational_slide,rain,medium,isro_atlas_synthetic,simulated,1,9.33,159.73,3.37,179.84,468.17,596.57,9.327,gpm_synthetic,,,,,,,,,,,,,6,0.0,214.0,2.19,6.11,0.11,1
CE-00183,26.486427,92.76738,2014-09-07,Arunachal Pradesh,East Kameng,translational_slide,monsoonal_rain,low,isro_atlas_synthetic,simulated,1,0.53,2.01,8.33,15.23,59.33,60.28,0.534,gpm_synthetic,,,,,,,,,,,,,8,0.0,951.0,4.86,4.37,5.42,1
CE-00184,27.298824,88.609775,2000-07-14,Sikkim,East Sikkim,debris_flow,rain_and_snowmelt,very_high,isro_atlas_synthetic,simulated,1,5.08,7.42,27.12,32.29,41.45,105.47,5.083,gpm_synthetic,,,,,,,,,,,,,19,0.0,1765.0,2.21,2.21,3.86,1
CE-00185,26.983413,88.346478,2008-08-07,Sikkim,West Sikkim,rotational_slide,monsoonal_rain,low,isro_atlas_synthetic,simulated,1,1.32,12.05,22.15,17.6,17.98,82.14,1.324,gpm_synthetic,,,,,,,,,,,,,9,0.0,304.0,2.87,2.25,0.92,1
CE-00186,25.287781,91.880165,2020-08-23,Meghalaya,East Khasi Hills,mudflow,rain_and_snowmelt,high,isro_atlas_synthetic,simulated,1,7.02,20.19,235.18,108.51,167.22,781.93,7.024,gpm_synthetic,,,,,,,,,,,,,5,0.0,514.0,1.4,2.22,0.56,1
CE-00187,26.565533,94.123837,2019-09-18,Assam,Dima Hasao,translational_slide,rain,very_high,isro_atlas_synthetic,simulated,1,1.9,12.41,14.77,33.14,138.09,259.67,1.903,gpm_synthetic,,,,,,,,,,,,,16,0.0,204.0,20.64,0.81,4.03,1
CE-00188,22.902881,92.918287,2018-06-13,Mizoram,Lunglei,rockfall,rain,high,isro_atlas_synthetic,simulated,1,0.95,19.83,109.0,63.91,78.42,217.54,0.954,gpm_synthetic,,,,,,,,,,,,,9,0.0,1955.0,2.39,0.34,3.23,1
CE-00189,24.923635,94.597344,2013-05-08,Manipur,Senapati,mudflow,rain,very_high,isro_atlas_synthetic,simulated,1,0.54,0.01,0.33,6.57,12.1,18.82,0.544,gpm_synthetic,,,,,,,,,,,,,5,0.0,242.0,4.12,2.85,6.78,1
CE-00190,24.514696,94.091413,2005-09-21,Manipur,Ukhrul,translational_slide,rain,low,isro_atlas_synthetic,simulated,1,1.76,26.89,57.52,104.72,124.84,204.84,1.758,gpm_synthetic,,,,,,,,,,,,,8,0.0,87.0,3.47,1.89,2.74,1
CE-00191,26.186715,94.604167,2001-08-04,Nagaland,Mokokchung,debris_flow,rain,high,isro_atlas_synthetic,simulated,1,3.41,20.34,12.95,79.29,158.01,178.69,3.414,gpm_synthetic,,,,,,,,,,,,,10,0.0,147.0,2.23,2.0,3.53,1
CE-00192,25.623995,92.857537,2017-10-13,Assam,Cachar,rockfall,rain,low,isro_atlas_synthetic,simulated,1,1.13,11.53,2.48,18.86,30.17,116.04,1.128,gpm_synthetic,,,,,,,,,,,,,17,0.0,177.0,0.03,0.8,0.79,1
