event_id,latitude,longitude,ndvi,land_cover,data_source,data_quality
COOLR-SYN-0024,28.02464,94.801961,0.374,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0025,25.308887,92.34653,0.619,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0026,24.935123,94.16868,0.425,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0027,23.444228,91.720122,0.301,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0028,26.374556,92.709577,0.362,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0029,22.957572,92.97562,0.482,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0030,25.513543,92.617845,0.409,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0031,26.904968,93.101818,0.337,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0032,25.041131,94.123945,0.719,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0033,24.636913,93.956661,0.082,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0034,26.658992,94.146035,0.078,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0035,26.283638,94.029361,0.656,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0036,22.955186,93.079746,0.057,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0037,27.375304,88.018328,0.36,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0038,25.473047,91.46878,0.744,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0039,26.550587,94.498696,0.605,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0040,27.875081,91.945881,0.07,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0041,23.281091,92.959221,0.338,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0042,26.167605,92.851852,0.418,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0043,28.389951,94.89823,0.68,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0044,26.489235,94.961801,0.802,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0045,27.710056,88.338914,0.296,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0046,22.688349,93.085358,0.68,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0047,27.428542,91.951016,0.413,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0048,27.349422,88.117505,0.351,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0049,23.721759,91.75229,0.118,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0050,25.583592,90.486285,0.8,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0051,27.046261,95.274911,0.764,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0052,23.453347,91.640622,0.884,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0053,24.910985,94.665585,0.246,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0054,25.322694,91.998986,0.556,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0055,27.597259,88.514357,0.83,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0056,25.388237,92.411634,0.37,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0057,27.375029,95.059365,0.562,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0058,27.156433,88.071376,0.856,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0059,25.161418,93.964741,0.438,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0060,26.636049,93.983477,0.457,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0061,26.722872,93.707938,0.765,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0062,27.029527,88.42718,0.838,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0063,25.654129,92.577063,0.02,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0064,26.679202,92.818057,0.823,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0065,24.39486,94.076364,0.24,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0066,26.678141,94.278574,0.773,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0067,27.489484,91.897464,0.873,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0068,22.793359,92.862636,0.316,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0069,24.994389,94.053008,0.123,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0070,25.67581,92.902645,0.418,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0071,27.160749,95.423582,0.427,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0072,27.46759,95.044953,0.423,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0073,23.312205,91.697654,0.422,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0074,27.695666,91.709101,0.701,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0075,22.859405,92.887289,0.685,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0076,26.146315,93.014719,0.787,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0077,25.080945,92.08286,0.852,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0078,27.473332,91.663204,0.471,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0079,25.646563,92.543454,0.545,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0080,26.900897,92.757859,0.48,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0081,23.629534,91.760134,0.483,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0082,25.953712,94.44601,0.456,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0083,27.617477,92.022242,0.168,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0084,26.721789,94.034842,0.266,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0085,23.134189,92.674404,0.31,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0086,27.387175,88.656609,0.625,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0087,25.718288,92.647348,0.296,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0088,25.762103,92.791757,0.09,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0089,26.433527,93.056509,0.366,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0090,23.185602,92.807138,0.551,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0091,27.710717,88.408769,0.817,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0092,26.704761,93.919223,0.489,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0093,23.952179,91.324882,0.881,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0094,27.51471,88.836559,0.404,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0095,26.53895,94.060542,0.529,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0096,22.673416,93.082699,0.391,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0097,25.673252,91.669729,0.196,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0098,22.813673,93.052559,0.314,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0099,26.074795,94.520228,0.876,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0100,25.655645,90.53456,0.384,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0101,24.799413,93.621209,0.584,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0102,26.484641,94.535945,0.307,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0103,27.425782,88.349408,0.853,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0104,23.629258,91.768606,0.553,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0105,27.047118,88.571581,0.282,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0106,26.243827,94.731286,0.778,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0107,25.673999,92.950917,0.042,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0108,27.08299,88.509643,0.458,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0109,24.538994,93.953079,0.427,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0110,26.42286,94.228125,0.124,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0111,23.908915,91.162032,0.68,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0112,26.54548,94.835463,0.574,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0113,27.462606,88.2921,0.024,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0114,26.02142,93.98521,0.256,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0115,25.693725,91.264338,0.632,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0116,25.925331,93.626542,0.496,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0117,25.436809,92.063739,0.431,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0118,27.321754,95.003221,0.83,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0119,25.78809,92.78774,0.213,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0120,23.562153,91.498141,0.887,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0121,25.130072,94.260025,0.165,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0122,25.042154,94.690907,0.355,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0123,25.273063,91.460605,0.749,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0124,27.062492,88.165059,0.4,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0125,25.179454,91.827363,0.484,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0126,23.482803,92.715975,0.864,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0127,25.024534,91.966671,0.114,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0128,26.598038,94.452386,0.827,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0129,25.39989,91.144321,0.275,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0130,27.469356,95.450824,0.247,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0131,27.470457,95.101345,0.495,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0132,25.884982,94.040086,0.271,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0133,26.324344,93.716718,0.638,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0134,25.966183,90.342803,0.138,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0135,24.077844,91.238811,0.449,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0136,25.264855,92.435652,0.221,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0137,23.546136,92.524373,0.605,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0138,26.496954,92.815188,0.693,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0139,25.26115,90.842607,0.836,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0140,25.534792,90.796421,0.335,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0141,26.514564,94.787125,0.752,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0142,26.182656,92.753921,0.709,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0143,26.206664,93.717797,0.883,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0144,26.233692,94.745267,0.483,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0145,26.289796,93.800872,0.765,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0146,25.246616,93.950517,0.724,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0147,28.025338,94.709516,0.835,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0148,22.853782,92.661744,0.607,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0149,25.501521,90.43235,0.41,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0150,26.442687,94.366423,0.539,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0151,26.681546,92.790107,0.608,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0152,27.461159,88.250311,0.622,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0153,25.419819,91.574478,0.488,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0154,28.114142,94.648165,0.705,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0155,25.4771,91.634503,0.757,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0156,27.309174,91.527416,0.612,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0157,23.943682,91.335958,0.373,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0158,23.136321,92.57049,0.0,water,sentinel2_synthetic,simulated
COOLR-SYN-0159,24.076261,91.17854,0.061,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0160,26.427843,94.8464,0.605,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0161,26.733922,94.296192,0.771,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0162,25.200684,90.953965,0.402,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0163,26.405311,93.761953,0.708,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0164,26.256821,94.536556,0.847,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0165,25.937459,93.618759,0.424,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0166,26.55385,92.640725,0.793,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0167,23.715318,92.47366,0.507,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0168,26.781618,92.847414,0.157,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0169,27.515853,88.365327,0.459,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0170,25.210015,92.488329,0.636,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0171,23.311679,92.785538,0.466,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0172,25.642824,90.384112,0.567,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0173,27.114148,92.758747,0.439,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0174,25.557863,90.847762,0.648,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0175,27.734167,92.040014,0.737,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0176,24.741144,94.309872,0.074,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0177,22.890431,93.080887,0.656,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0178,26.395312,94.734901,0.693,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0179,28.000074,94.905685,0.302,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0180,27.347363,95.289079,0.608,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0181,27.819442,92.095571,0.629,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0182,25.158865,91.612993,0.463,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0183,26.608196,94.295294,0.223,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0184,24.332141,93.874987,0.251,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0185,25.052412,92.318306,0.362,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0186,23.968481,92.451709,0.621,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0187,26.342886,94.491241,0.042,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0188,25.906954,93.614632,0.849,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0189,28.37987,94.536148,0.356,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0190,26.757169,93.802109,0.115,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0191,23.77777,91.540419,0.835,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0192,23.814082,92.403043,0.194,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0193,23.291111,92.548473,0.276,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0194,23.62715,91.801019,0.761,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0195,25.05046,93.868707,0.327,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0196,25.627111,91.179204,0.52,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0197,24.664102,94.295038,0.486,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0198,23.159806,92.785666,0.636,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0199,24.027094,91.445752,0.79,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0200,27.44369,95.212029,0.692,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0201,26.471519,94.429377,0.218,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0202,24.771745,94.213224,0.314,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0203,25.301239,92.804486,0.239,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0204,25.273217,92.557225,0.42,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0205,26.338813,94.151934,0.468,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0206,27.423853,88.168576,0.628,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0207,25.556123,92.555088,0.591,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0208,23.127361,92.62715,0.588,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0209,25.72682,92.69056,0.637,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0210,27.002463,95.376785,0.366,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0211,25.609315,91.173782,0.794,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0212,26.274573,93.975554,0.346,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0213,26.314466,94.032862,0.497,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0214,26.427097,94.654647,0.412,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0215,26.228636,93.022561,0.64,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0216,25.411732,91.059169,0.6,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0217,25.507243,91.162111,0.447,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0218,25.50191,92.720002,0.361,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0219,23.100827,92.761805,0.604,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0220,24.063971,91.249732,0.74,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0221,27.325879,91.707225,0.668,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0222,27.65338,88.382327,0.448,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0223,26.388929,94.82172,0.778,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0224,25.506381,92.223232,0.524,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0225,27.237673,92.810639,0.495,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0226,26.573295,93.035681,0.248,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0227,23.666028,91.68809,0.045,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0228,26.255556,94.878808,0.767,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0229,26.758689,93.14014,0.237,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0230,26.3349,92.662369,0.517,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0231,27.584749,95.162986,0.562,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0232,26.313511,94.666411,0.787,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0233,27.339109,88.255855,0.249,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0234,27.553854,91.588331,0.624,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0235,27.581035,95.057585,0.686,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0236,25.029545,92.184395,0.475,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0237,26.860379,92.809454,0.547,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0238,26.667077,93.086934,0.214,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0239,25.03829,92.207547,0.493,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0240,25.127564,92.28039,0.564,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0241,23.680512,91.378246,0.43,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0242,23.564151,92.449125,0.64,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0243,27.048573,88.134658,0.3,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0244,27.333727,88.577161,0.788,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0245,24.995418,94.402101,0.554,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0246,23.931293,91.34985,0.642,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0247,27.336963,91.569294,0.26,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0248,27.638671,88.643487,0.3,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0249,27.651498,88.313254,0.488,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0250,25.43432,92.319949,0.355,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0251,27.072307,88.325602,0.193,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0252,23.597016,92.987629,0.561,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0253,27.455097,88.59613,0.659,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0254,23.88373,91.580353,0.597,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0255,24.880962,93.956846,0.541,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0256,27.313052,88.722607,0.745,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0257,23.67983,92.278191,0.39,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0258,23.40977,91.752041,0.476,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0259,27.411022,88.328546,0.898,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0260,25.623148,92.83717,0.366,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0261,23.659064,92.454376,0.402,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0262,26.161343,94.449677,0.427,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0263,27.175637,88.323937,0.533,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0264,23.300929,91.562337,0.095,bare_soil,sentinel2_synthetic,simulated
COOLR-SYN-0265,25.780041,91.219827,0.821,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0266,25.008159,94.406568,0.784,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0267,23.864724,91.475844,0.248,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0268,26.965486,88.449848,0.829,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0269,24.734707,93.955309,0.308,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0270,26.310615,93.688402,0.648,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0271,27.01852,88.315952,0.557,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0272,26.685665,92.97201,0.352,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0273,25.466668,90.098704,0.165,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0274,26.033655,93.656133,0.39,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0275,25.544908,91.042338,0.399,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0276,27.463169,91.807697,0.767,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0277,24.843194,94.058328,0.153,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0278,27.08487,88.812717,0.728,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0279,27.568159,95.094375,0.764,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0280,26.190973,94.461183,0.857,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0281,23.78479,91.736334,0.21,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0282,25.635769,92.878465,0.305,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0283,23.147173,92.597876,0.735,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0284,23.837451,91.534857,0.243,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0285,24.292222,93.881791,0.79,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0286,22.993096,92.649359,0.641,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0287,24.732499,93.827051,0.31,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0288,24.717184,94.33987,0.407,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0289,25.283073,92.773468,0.72,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0290,25.083248,94.471494,0.362,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0291,27.505146,92.035496,0.234,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0292,23.648507,91.890346,0.889,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0293,25.286509,91.486853,0.872,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0294,27.281879,93.119678,0.865,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0295,26.665114,93.901942,0.614,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0296,26.915645,88.202715,0.632,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0297,25.202749,91.495359,0.334,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0298,27.029077,95.37871,0.881,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0299,24.574482,94.558584,0.261,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0300,27.187486,95.428805,0.793,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0301,27.342316,88.450644,0.649,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0302,25.435139,90.824019,0.485,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0303,23.204291,91.574376,0.696,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0304,23.777903,92.381941,0.83,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0305,25.967915,94.580375,0.165,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0306,27.27077,95.117443,0.422,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0307,25.7495,90.317919,0.88,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0308,23.016363,92.941479,0.156,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0309,25.826465,93.662573,0.717,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0310,25.641322,90.168945,0.291,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0311,23.654445,91.298248,0.493,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0312,23.555735,92.521431,-0.068,water,sentinel2_synthetic,simulated
COOLR-SYN-0313,24.644979,93.995233,0.497,agriculture,sentinel2_synthetic,simulated
COOLR-SYN-0314,23.827505,91.03932,0.349,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0315,25.330724,91.905191,0.361,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0316,25.741899,90.567386,0.221,scrubland,sentinel2_synthetic,simulated
COOLR-SYN-0317,27.329616,88.544822,0.375,grassland,sentinel2_synthetic,simulated
COOLR-SYN-0318,27.035168,88.72249,0.104,built_up,sentinel2_synthetic,simulated
COOLR-SYN-0319,26.158609,94.708144,0.465,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0320,26.216808,93.717887,0.385,degraded_forest,sentinel2_synthetic,simulated
COOLR-SYN-0321,26.557365,94.131514,0.61,dense_forest,sentinel2_synthetic,simulated
COOLR-SYN-0322,25.68813,91.063047,0.602,dense_forest,sentinel2_synthetic,simulated
