event_id,latitude,longitude,date,year,state,district,event_type,trigger,severity,inventory_type,data_source,data_quality,source_citation,license
ISRO-2008-0111,24.550887,94.117691,2008-06-13,2008,Manipur,Ukhrul,rockfall,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-0112,25.492281,91.319739,2002-06-26,2002,Assam,Kamrup,rotational_slide,unknown,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2004-0113,25.251044,91.242883,2004-07-15,2004,Assam,Kamrup,debris_flow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2021-0114,27.37626,95.197753,2021-06-03,2021,Arunachal Pradesh,Lohit,rockfall,unknown,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2020-0115,26.542284,94.941183,2020-04-26,2020,Nagaland,Mokokchung,mudflow,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-0116,25.172898,94.158378,2000-05-15,2000,Manipur,Chandel,rotational_slide,rain,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2012-0117,24.917565,94.298016,2012-07-11,2012,Manipur,Senapati,debris_flow,unknown,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2021-0118,23.210328,92.898061,2021-06-03,2021,Mizoram,Aizawl,translational_slide,rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0119,27.972629,94.805123,2009-10-23,2009,Arunachal Pradesh,Upper Siang,rotational_slide,earthquake,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2004-0120,25.230627,91.62001,2004-09-24,2004,Assam,Kamrup,rockfall,rain_and_snowmelt,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-0121,24.467282,93.715877,2011-12-04,2011,Manipur,Ukhrul,mudflow,monsoonal_rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2011-0122,24.653859,94.276592,2011-05-01,2011,Manipur,Senapati,debris_flow,rain,very_high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0123,28.050226,94.715943,2009-12-06,2009,Arunachal Pradesh,Upper Siang,mudflow,unknown,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0124,27.510333,88.520694,2001-07-02,2001,Sikkim,East Sikkim,translational_slide,human_activity,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2017-0125,22.755977,93.011892,2017-08-12,2017,Mizoram,Lunglei,rotational_slide,monsoonal_rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1999-0126,27.479131,88.214515,1999-08-05,1999,Sikkim,North Sikkim,debris_flow,monsoonal_rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2016-0127,24.48055,93.979976,2016-08-17,2016,Manipur,Ukhrul,rotational_slide,rain,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0128,27.473004,94.970127,2014-11-13,2014,Arunachal Pradesh,Lohit,rockfall,monsoonal_rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0129,26.40124,94.223768,2014-09-10,2014,Nagaland,Dimapur,mudflow,earthquake,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2010-0130,23.603543,92.65965,2010-07-18,2010,Mizoram,Aizawl,rotational_slide,rain_and_snowmelt,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-0131,27.383745,88.677759,2000-01-18,2000,Sikkim,East Sikkim,mudflow,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-0132,23.67334,91.383925,2019-06-04,2019,Tripura,West Tripura,rockfall,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2020-0133,27.051261,88.32104,2020-12-19,2020,Sikkim,West Sikkim,translational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-0134,28.338064,94.649838,2006-02-19,2006,Arunachal Pradesh,Upper Siang,translational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0135,25.017969,94.576992,2009-08-09,2009,Manipur,Senapati,rotational_slide,human_activity,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2004-0136,27.506336,88.811937,2004-12-23,2004,Sikkim,East Sikkim,mudflow,unknown,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2010-0137,27.278226,95.070113,2010-06-18,2010,Arunachal Pradesh,Lohit,rotational_slide,earthquake,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2003-0138,26.258028,94.080285,2003-01-05,2003,Assam,Karbi Anglong,rotational_slide,unknown,low,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2001-0139,25.637168,92.507852,2001-12-11,2001,Assam,Cachar,mudflow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2013-0140,24.71645,94.140411,2013-05-02,2013,Manipur,Ukhrul,rockfall,rain,high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0141,26.305922,94.366265,2014-07-05,2014,Assam,Dima Hasao,rockfall,earthquake,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2014-0142,26.546021,94.949711,2014-04-14,2014,Nagaland,Mokokchung,debris_flow,monsoonal_rain,high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0143,26.062388,93.67571,2009-07-19,2009,Assam,Karbi Anglong,translational_slide,rain,high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2008-0144,23.710773,91.42441,2008-08-22,2008,Tripura,West Tripura,rockfall,rain,high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-0145,27.026763,88.31692,2000-03-02,2000,Sikkim,West Sikkim,debris_flow,rain_and_snowmelt,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-1998-0146,27.376129,95.361564,1998-05-05,1998,Arunachal Pradesh,Lohit,rockfall,rain,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2018-0147,24.796378,94.047241,2018-06-20,2018,Manipur,Chandel,rockfall,earthquake,high,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0148,26.133952,94.359595,2009-09-06,2009,Nagaland,Kohima,translational_slide,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-0149,26.561554,92.749253,2002-05-27,2002,Arunachal Pradesh,East Kameng,debris_flow,rain_and_snowmelt,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-0150,26.637798,92.986429,2019-06-06,2019,Arunachal Pradesh,East Kameng,mudflow,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2012-0151,27.625454,91.964273,2012-02-20,2012,Arunachal Pradesh,Tawang,mudflow,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2004-0152,22.859328,92.928955,2004-08-23,2004,Mizoram,Lunglei,translational_slide,rain,medium,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2005-0153,26.432048,92.888326,2005-01-02,2005,Arunachal Pradesh,East Kameng,rotational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-0154,26.495132,94.684978,2002-12-13,2002,Nagaland,Mokokchung,rockfall,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2002-0155,25.389764,91.957046,2002-06-03,2002,Meghalaya,East Khasi Hills,rotational_slide,rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2019-0156,22.810199,92.730379,2019-07-02,2019,Mizoram,Lunglei,mudflow,human_activity,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2020-0157,26.514833,94.499916,2020-05-03,2020,Nagaland,Mokokchung,rotational_slide,rain,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2016-0158,23.659904,91.61303,2016-03-27,2016,Tripura,Gomati,debris_flow,rain,medium,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2012-0159,27.453095,95.035171,2012-08-27,2012,Arunachal Pradesh,Lohit,rockfall,monsoonal_rain,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2007-0160,26.342376,94.514026,2007-06-09,2007,Nagaland,Mokokchung,translational_slide,rain,low,seasonal,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2006-0161,23.354335,92.66576,2006-11-18,2006,Mizoram,Aizawl,translational_slide,rain,very_high,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2009-0162,26.133967,93.880909,2009-08-18,2009,Assam,Karbi Anglong,mudflow,rain,low,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2000-0163,25.333031,91.111557,2000-06-11,2000,Meghalaya,West Khasi Hills,translational_slide,unknown,medium,event,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
ISRO-2018-0164,25.713752,91.048697,2018-03-19,2018,Meghalaya,West Khasi Hills,mudflow,rain,very_high,route,isro_atlas_synthetic,simulated,NRSC/ISRO Landslide Atlas (synthetic NER representation — not official data),GODL-India/Research use — synthetic representation only
